NodeID,NodeType,Water and other public services,Electricity,Household furnishings,Natural gas,Miscellaneous,Gifts,Healthcare,Restaurants,Alcohol,Home maintenance,Housekeeping supplies,Money income before taxes,Personal insurance and pensions,Reading,Transportation,Education,Telephone services,Lodging away from home,Groceries,Donations,Entertainment,Apparel and services,Personal taxes,Mortgage payments,Rented dwellings,Personal care products and services,Tobacco,Household operations,Property taxes,edgeOrder,Country,F_Smoker,F_Education,F_Gas,F_Property,F_Mortgage,F_Renting,F_Rich
463126,1,-681.13,-687.31,-2823.4,,-1475.35,,,-1318.86,-185.12,,-513.89,13620.4,-689.08,-116.51,,,,-914.43,-1791.04,-250.07,,-613.05,-391.34,-610.22,,-152.48,,-801.12,,5,,False,False,False,False,False,False,False
594766,1,-755.64,-720.0,-929.24,,,3626.51,-3274.32,-1197.38,-219.0,-1.96,,40989.6,-9629.26,-62.94,-6003.4,-1360.45,-224.47,-3062.33,-3250.16,-3672.06,,-610.11,-7616.24,-2124.95,-6016.19,-269.76,,-2846.18,-835.36,24,3,False,False,False,False,False,False,False
561312,1,-229.02,-486.68,-1158.45,,-2039.21,,-3065.84,-614.91,-47.8,-2471.69,-199.56,29980.5,-742.9,,-1448.68,,-673.95,,-5233.36,-616.2,,-675.31,-3185.18,-1104.68,-2960.76,-65.17,,,-1603.26,15,,False,False,False,False,False,False,False
546999,1,-665.85,-560.55,-599.23,,-511.35,,,-2315.68,-308.64,,,14682.4,-2832.03,-79.65,-3921.66,,-18.88,-193.75,-3802.45,-203.09,,-2049.9,-852.05,,-4742.28,,,,,22,3,False,False,False,False,False,False,False
645393,1,-543.69,-943.16,-305.14,,-226.09,,,-3356.55,-11.95,,-527.54,39886.6,-5295.19,,-3113.11,,-609.48,,-2413.87,-2403.77,,-120.24,-6019.12,,-4388.66,-502.0,,,,36,3,False,False,False,False,False,False,False
634283,1,-512.21,-721.46,-329.89,,-2911.33,1061.17,-2010.74,,-322.38,-188.58,,39387.2,-1451.99,-18.2,-5314.56,-1950.9,-1010.4,-4017.23,-3019.1,-3284.7,-1146.38,-421.28,-5598.86,-3398.58,-4668.39,-276.63,-1037.31,-365.76,-2100.58,45,,False,False,False,False,False,False,False
598220,1,-6.69,-398.32,-2647.0,,-4215.12,,-3406.7,-2117.65,-74.22,-1935.15,,45680.7,,,-4828.27,-2147.78,-712.45,-47.12,-3795.09,,,-815.23,-8829.89,,-4390.39,-22.73,,-1014.06,-1415.18,41,,False,False,False,False,False,False,False
479204,1,-67.44,-1662.66,-1145.44,,-6053.71,,,-369.41,-86.15,,-597.63,46459.6,,-162.83,,,,-2257.86,-2116.69,-3237.96,,-4039.93,6977.78,-380.81,,,,-858.65,,7,,False,False,False,False,False,False,False
655636,1,-569.05,-1843.69,-6436.83,,-7507.84,4297.7,,-1091.13,-1076.41,,,26001.2,,,-23282.1,,-723.86,,-4861.25,-264.13,,,2158.13,-4399.77,,,,,,4,0,False,False,False,False,False,False,False
636990,1,-1732.24,-1478.48,-3097.64,,-4939.21,,,-6877.12,-290.22,,-1815.04,29950.8,-1657.02,-884.38,-7442.07,,,-3238.15,-4943.02,-1935.71,,-3201.11,-800.26,-3622.34,,,,-427.15,,17,0,False,False,False,False,False,False,False
581406,1,-1398.5,,-2890.14,-4392.75,-10693.8,,-23568.0,-16649.6,-134.59,-5277.72,,21857.8,-37713.0,-240.44,,-16409.9,-9154.27,-14135.3,-14994.0,,-2892.18,,241674.0,-102287.0,-38642.5,-1854.82,,-5815.12,-9322.83,1,0,False,False,False,False,False,False,False
519424,1,-2.88,-60.34,-232.54,,,133.2,,-211.0,-87.4,,,3022.58,,-5.84,-1244.87,,,-820.79,-951.38,,,,-194.48,-397.29,,-6.03,,-308.73,,9,4,False,False,False,False,False,False,False
558277,1,-141.75,-217.85,-181.56,,-157.81,,,,-175.83,,,4654.31,-338.85,-45.94,-2743.13,-538.33,,,-488.85,-380.31,,,-616.97,-495.15,,-28.95,,-24.84,,8,4,False,False,False,False,False,False,False
551810,1,-412.01,-256.74,-1257.7,,-389.26,,,-76.74,-112.42,,-80.36,131542.0,-9540.06,-24.96,-3497.54,,-1177.98,-1083.85,-1924.34,-846.87,,,20285.1,-15916.2,-4960.44,,,-730.04,,2,4,False,False,False,False,False,False,True
593266,1,-363.91,-55.64,-350.13,,-544.28,271.54,-1778.48,-674.12,-397.7,-1604.98,,14554.8,-2263.86,-24.76,,,-12.43,-525.15,-1435.56,-1455.61,-577.07,-628.47,-2287.24,-1129.59,-1966.47,-224.95,,-654.83,-494.84,33,5,False,False,False,False,False,False,False
584811,1,-349.58,-751.36,-1369.79,,-359.34,,,,-226.66,-52.04,-26.78,19604.0,-2320.74,-80.81,-2023.63,-117.42,-278.57,-826.18,-2832.88,,,,-846.17,-1019.08,-4415.45,,,,-1220.01,44,,False,False,False,False,False,False,False
568093,1,-1351.29,-462.8,-1626.36,,-1230.07,,,,-423.63,,,10786.0,,,,-5152.55,-276.35,-2057.6,-6929.54,-3047.35,,-4470.49,-2087.31,-1770.99,,-55.9,,,,31,0,False,False,False,False,False,False,False
629627,1,-331.29,,-854.79,,-1001.63,336.04,,-485.15,-208.98,,-40.21,6596.71,-698.93,-41.97,-1576.9,,-79.87,-554.9,-701.57,-54.06,,,-822.54,,,,,-372.04,,28,,False,False,False,False,False,False,False
599441,1,-173.66,-0.17,-166.02,,-305.08,,,-440.57,-20.01,,-41.42,820.43,-61.38,-19.66,,,-63.91,-149.8,-876.96,-68.27,,-277.77,-465.15,-107.62,,-38.91,,,,14,4,False,False,False,False,False,False,False
547661,1,-189.96,-475.97,-397.07,,-1408.97,402.85,,-1714.75,-328.13,-1277.32,-288.24,7922.82,,-63.08,-826.28,,,-802.76,-643.01,,,,-1234.11,,,,,-1709.12,-1461.65,32,,False,False,False,False,False,False,False
508951,1,-320.63,-99.27,-150.52,-164.58,-754.45,37.45,,,-44.19,,-47.06,1151.98,,,-1506.82,-188.59,-214.82,-143.95,-283.89,,,,-295.12,-353.83,-2498.51,,,,,43,,False,False,False,False,False,False,False
457699,1,-540.06,-931.84,-1816.82,-762.97,-788.84,2545.25,-3070.93,-1165.82,-407.32,-558.2,,23762.8,-54.31,-52.52,,,-216.56,-3812.43,-1023.53,,,-884.85,-908.73,,,-390.96,,-832.7,-928.86,16,2,False,False,False,False,False,False,False
456760,1,-539.81,-99.04,-151.87,,-463.46,,,-3.4,-72.22,,,3132.09,-914.33,,-2051.08,,-330.45,,-1132.1,,-292.32,,-113.86,-353.74,-671.0,-193.33,,,,42,,False,False,False,False,False,False,False
482973,1,-289.99,-95.06,-116.24,,-274.12,,,,-93.2,,-37.37,3778.4,-199.5,-38.65,,-102.65,,-79.7,-735.84,-255.08,,,-381.8,-1293.24,-1371.52,,-1.78,-364.38,,49,,False,False,False,False,False,False,False
597992,1,-335.92,-101.37,-5.4,,,,,,-138.28,,,1820.19,,-60.49,,-45.06,-47.27,-111.84,-181.51,-381.18,,,153.91,-49.11,-1417.32,-27.92,,-319.43,,23,4,False,False,False,False,False,False,False
646838,1,-331.38,-233.0,-85.74,,-556.19,553.86,,,-70.76,,,8014.33,,-220.86,-1151.93,-1386.96,,-756.16,-1571.68,-791.01,-128.29,-1049.3,194.33,,-4047.49,,,,,0,3,False,False,False,False,False,False,False
652002,1,-259.31,-35.99,-62.22,,-249.61,110.37,,,-55.71,,,1898.94,-1126.7,,,-745.33,-172.98,,-321.46,-273.63,-181.8,,-251.01,-291.61,-98.77,-113.75,,,,38,,False,False,False,False,False,False,False
461245,1,-554.59,-387.72,-414.5,,-693.41,439.75,,-1399.36,-98.2,,-159.72,7067.56,,-107.05,,-1177.93,-67.41,-270.49,-921.44,-236.88,,,-117.16,-2360.09,-2925.01,-395.96,,-699.92,,19,3,False,False,False,False,False,False,False
612378,1,-514.36,-516.16,-2967.6,,-1692.54,,,-149.58,-80.73,,-525.71,9017.81,,,,-127.97,-89.05,-581.78,-2271.1,-454.64,-165.39,-408.38,700.74,,-2867.24,-517.39,,-345.3,,48,,False,False,False,False,False,False,False
459691,1,-217.36,-268.0,-1071.66,,-317.15,11.08,,-714.32,-224.46,,-190.31,7554.56,-34.04,-68.32,,-294.74,-38.76,,-506.13,-92.51,,-633.06,460.39,,-1899.22,-57.87,-352.55,-164.1,,39,4,False,False,False,False,False,False,False
494556,1,-1408.89,-822.58,-2463.99,-1467.61,-7986.1,5298.68,-5751.4,-3377.88,-486.2,-778.29,-1138.73,225933.0,-8412.51,,-457.84,-7575.78,-3479.55,-1866.42,-1004.48,,,,-64046.5,,,,-1018.4,-3628.12,-452.03,40,,False,False,False,False,False,False,True
456759,1,-218.6,-274.22,-620.93,,-390.34,130.68,,-29.2,-103.22,,-152.0,7837.48,-2270.05,-14.37,-4625.3,-309.76,-300.0,-1691.22,-682.3,-1251.27,,-472.53,-924.05,-327.86,-1744.99,,,-162.68,,27,4,False,False,False,False,False,False,False
494508,1,-310.74,-8.88,-213.42,,,,,-2667.51,-203.42,-22.54,,21408.3,-7219.24,,-2564.88,,-780.74,-4935.97,-2723.85,-1141.6,,,-3589.0,-1028.85,,-830.78,,-1134.96,-1459.66,11,2,False,False,False,False,False,False,False
600329,1,-2659.27,-782.38,-1711.93,,-1545.94,,,-253.78,-202.22,-818.16,-1606.74,19516.8,-1794.85,,-2195.62,-5908.09,-1198.28,-1491.5,-1799.63,-33.4,,-3768.55,-565.86,-9106.92,,-1701.55,,-1290.13,-1609.31,30,0,False,False,False,False,False,False,False
497185,1,-415.84,-72.19,-41.91,-109.53,,,,-533.6,-118.35,,-231.54,2303.34,,,,-87.14,-98.21,,-1030.53,-33.4,,-84.34,-258.5,,-1759.65,-25.29,,-531.26,,3,,False,False,False,False,False,False,False
566386,1,-761.03,-566.85,-3034.09,,-1561.79,990.94,,-900.78,-212.13,,-208.77,11793.0,-705.22,-102.57,-3749.04,,-387.37,-1293.01,-2624.77,-1746.37,,,839.75,,-3582.48,-332.0,,-1209.13,,35,3,False,False,False,False,False,False,False
559042,1,-365.89,-269.67,-94.34,-142.35,-332.83,604.52,,-1236.77,-95.83,-2680.15,-113.1,1686.87,-2690.0,,-3332.37,-2178.94,,,-1062.57,-445.35,,-1519.51,729.06,,,,,-53.61,-581.01,26,3,False,False,False,False,False,False,False
536893,1,-407.53,-344.06,-882.77,-303.27,-796.67,242.81,-1286.25,-971.66,-46.51,-154.09,-54.07,6752.72,-1824.12,-12.56,,-348.36,,-628.68,-252.94,-194.85,,,-411.01,-466.73,,,,-291.13,-71.1,50,,False,False,False,False,False,False,False
457397,1,-293.9,-390.78,-960.43,,-339.05,839.83,-2297.22,-2901.16,-41.11,-249.34,-127.35,24793.6,-1409.09,,-2192.21,,,-862.57,-1817.23,-773.59,,-698.14,-5218.88,,,-200.53,,,-511.49,25,4,False,False,False,False,False,False,False
536715,1,-742.15,-524.38,-2070.4,,-2579.48,170.95,-7572.39,,-398.11,-492.38,,255193.0,-7322.58,,-3764.57,-4692.09,-1424.37,-3982.15,-1880.36,-2207.29,-279.34,-10236.1,-9067.84,,,-554.56,-601.56,-1857.45,-1120.83,46,,False,False,False,False,False,False,True
634303,1,-360.2,-56.41,-418.22,,-1020.49,60.05,,-1126.38,-80.08,-688.81,-202.72,2106.6,-2331.32,-28.97,,-141.82,,-514.08,-146.49,-649.3,,-1569.64,196.08,-990.14,,-16.66,,,-701.28,10,5,False,False,False,False,False,False,False
