Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
585212,1,551313,1748337548,1.0,4,5,5.62833,-161.113,23.3296,157.13
585212,0,554547,1748066223,1.0,-1,-1,,,,
585212,1,516912,1738482919,1.0,4,3,5.62833,-161.113,-24.9057,-111.104
585212,0,571463,1748165233,1.0,-1,-1,,,,
585212,0,460276,1748161662,1.0,-1,-1,,,,
585212,1,633105,1748161662,1.0,4,3,5.62833,-161.113,-24.955,-110.669
585212,1,655321,1738503624,1.0,4,5,5.62833,-161.113,20.607,158.877
585212,0,588088,1748022671,1.0,-1,-1,,,,
585212,0,507023,1738408361,1.0,-1,-1,,,,
585212,0,654245,1748008831,1.0,-1,-1,,,,
585212,1,481364,1748045915,1.0,4,5,5.62833,-161.113,23.6384,157.259
585212,0,460614,1748008831,1.0,-1,-1,,,,
585212,1,544724,1748008104,1.0,4,3,5.62833,-161.113,-24.059,-110.805
585212,0,541988,1747536244,1.0,-1,-1,,,,
585212,0,556848,1738383638,1.0,-1,-1,,,,
585212,0,477202,1748132662,1.0,-1,-1,,,,
585212,0,565558,1748221825,1.0,-1,-1,,,,
585212,1,594949,1753776056,1.0,4,5,5.62833,-161.113,22.5694,153.91
585212,0,560170,1754292483,1.0,-1,-1,,,,
585212,0,544288,1748351927,1.0,-1,-1,,,,
585212,0,524045,1764755652,1.0,-1,-1,,,,
585212,0,581720,1748164794,1.0,-1,-1,,,,
585212,1,630216,1748171803,1.0,4,3,5.62833,-161.113,-24.9746,-111.47200000000001
585212,1,553423,1748228537,1.0,4,5,5.62833,-161.113,16.9217,156.83
585212,1,468719,1764740691,1.0,4,3,5.62833,-161.113,-25.3871,-110.881
585212,1,480020,1754274771,1.0,4,5,5.62833,-161.113,21.6634,154.753
585212,0,605145,1754266743,1.0,-1,-1,,,,
585212,1,518704,1763723205,1.0,4,5,5.62833,-161.113,21.5453,156.325
585212,1,616167,1736587832,1.0,4,3,5.62833,-161.113,-25.1937,-111.14
585212,1,646560,1737266657,1.0,4,3,5.62833,-161.113,-24.9174,-110.83
585212,1,613576,1737261317,1.0,4,5,5.62833,-161.113,20.5098,155.899
585212,1,591954,1764460998,1.0,4,5,5.62833,-161.113,23.1577,155.778
585212,1,491663,1736496047,1.0,4,3,5.62833,-161.113,-24.7493,-110.381
585212,1,494024,1764674113,1.0,4,3,5.62833,-161.113,-24.5454,-111.083
585212,1,483717,1764470723,1.0,4,5,5.62833,-161.113,24.9645,154.688
585212,1,551800,1736641632,1.0,4,5,5.62833,-161.113,24.9356,155.509
585212,1,526780,1737251958,1.0,4,3,5.62833,-161.113,-24.6325,-110.90100000000001
585212,0,636741,1764600166,1.0,-1,-1,,,,
585212,1,501035,1736562883,1.0,4,3,5.62833,-161.113,-25.0744,-110.152
585212,0,498981,1736560835,1.0,-1,-1,,,,
585212,0,513522,1737251113,1.0,-1,-1,,,,
585212,1,571405,1751615306,1.0,4,5,5.62833,-161.113,20.2618,156.059
585212,1,466370,1737339310,1.0,4,3,5.62833,-161.113,-25.0506,-112.149
585212,0,592118,1754200486,1.0,-1,-1,,,,
585212,0,505402,1737343728,1.0,-1,-1,,,,
585212,0,597641,1737343728,1.0,-1,-1,,,,
585212,0,523230,1736393268,1.0,-1,-1,,,,
585212,1,643689,1736491190,1.0,4,5,5.62833,-161.113,27.3788,155.219
585212,0,506872,1762970596,1.0,-1,-1,,,,
585212,1,521237,1736490622,1.0,4,3,5.62833,-161.113,-24.500999999999998,-110.54799999999999
585212,1,646377,1736507139,1.0,4,3,5.62833,-161.113,-24.6098,-110.845
585212,0,490115,1736485599,1.0,-1,-1,,,,
585212,1,649120,1736446945,1.0,4,3,5.62833,-161.113,-24.8252,-111.405
585212,1,638502,1736446945,1.0,4,5,5.62833,-161.113,24.2916,154.975
585212,1,556571,1747716049,1.0,4,5,5.62833,-161.113,19.4847,155.372
585212,0,579316,1751676482,1.0,-1,-1,,,,
585212,1,616542,1737023045,1.0,4,5,5.62833,-161.113,21.9042,156.023
585212,1,645184,1736993401,1.0,4,3,5.62833,-161.113,-25.4249,-110.59700000000001
585212,1,462494,1737003841,1.0,4,3,5.62833,-161.113,-24.4381,-111.23
585212,0,521423,1736838595,1.0,-1,-1,,,,
585212,1,507402,1764583925,1.0,4,3,5.62833,-161.113,-25.4727,-109.81299999999999
585212,1,466091,1736988019,1.0,4,3,5.62833,-161.113,-24.5485,-110.73700000000001
585212,0,593754,1736913647,1.0,-1,-1,,,,
585212,1,597268,1736825429,1.0,4,3,5.62833,-161.113,-24.9831,-111.904
585212,1,638311,1736820963,1.0,4,5,5.62833,-161.113,25.087,154.388
585212,1,620787,1736644692,1.0,4,3,5.62833,-161.113,-25.1477,-111.40100000000001
585212,0,644168,1763775119,1.0,-1,-1,,,,
585212,0,535839,1736311227,1.0,-1,-1,,,,
585212,1,613614,1737159869,1.0,4,5,5.62833,-161.113,16.8195,157.097
585212,1,536698,1764573657,1.0,4,3,5.62833,-161.113,-24.3002,-111.833
585212,1,569135,1737182160,1.0,4,5,5.62833,-161.113,20.9735,154.54
585212,1,557481,1737865836,1.0,4,3,5.62833,-161.113,-24.2404,-109.432
585212,0,651185,1764658708,1.0,-1,-1,,,,
585212,0,472076,1736013650,1.0,-1,-1,,,,
585212,0,628967,1735879530,1.0,-1,-1,,,,
585212,1,535130,1735882608,1.0,4,3,5.62833,-161.113,-25.9674,-111.32799999999999
585212,1,588771,1747724449,1.0,4,5,5.62833,-161.113,25.8768,157.626
585212,1,524938,1737678996,1.0,4,5,5.62833,-161.113,23.2104,152.249
585212,0,587987,1737679948,1.0,-1,-1,,,,
585212,0,622233,1737702038,1.0,-1,-1,,,,
585212,1,653915,1735965028,1.0,4,3,5.62833,-161.113,-24.526999999999997,-110.762
585212,1,590794,1735952680,1.0,4,5,5.62833,-161.113,21.6324,157.44799999999998
585212,1,508272,1735952680,1.0,4,3,5.62833,-161.113,-25.1386,-110.68700000000001
585212,0,608056,1737703444,1.0,-1,-1,,,,
585212,1,522334,1764643555,1.0,4,5,5.62833,-161.113,22.9515,156.012
585212,0,557504,1735953143,1.0,-1,-1,,,,
585212,0,608024,1751516027,1.0,-1,-1,,,,
585212,1,461212,1737780042,1.0,4,5,5.62833,-161.113,24.443,157.599
585212,0,642774,1751443827,1.0,-1,-1,,,,
585212,0,626336,1737853942,1.0,-1,-1,,,,
585212,1,478971,1764469519,1.0,4,3,5.62833,-161.113,-25.2989,-111.149
585212,0,533166,1735897012,1.0,-1,-1,,,,
585212,1,628531,1735812012,1.0,4,3,5.62833,-161.113,-25.2918,-110.84200000000001
585212,1,505226,1765768333,1.0,4,3,5.62833,-161.113,-25.3912,-111.016
585212,1,652044,1735814236,1.0,4,5,5.62833,-161.113,19.6025,157.539
585212,1,593116,1737769524,1.0,4,3,5.62833,-161.113,-25.1994,-111.26700000000001
585212,0,519070,1735780359,1.0,-1,-1,,,,
585212,0,652859,1735782246,1.0,-1,-1,,,,
585212,1,537991,1764531211,1.0,4,3,5.62833,-161.113,-24.6322,-110.946
585212,1,552198,1764462997,1.0,4,3,5.62833,-161.113,-24.7728,-111.007
585212,1,586088,1751596447,1.0,4,5,5.62833,-161.113,24.684,155.033
585212,0,476746,1764462997,1.0,-1,-1,,,,
585212,0,458407,1737529436,1.0,-1,-1,,,,
585212,0,596910,1737507933,1.0,-1,-1,,,,
585212,1,636841,1754125907,1.0,4,5,5.62833,-161.113,22.4719,152.595
585212,0,566541,1765878218,1.0,-1,-1,,,,
585212,1,556988,1737349681,1.0,4,3,5.62833,-161.113,-24.8674,-110.88600000000001
585212,0,609224,1764480505,1.0,-1,-1,,,,
585212,0,626662,1737448586,1.0,-1,-1,,,,
585212,0,547181,1764640766,1.0,-1,-1,,,,
585212,1,635193,1737455779,1.0,4,3,5.62833,-161.113,-24.331,-110.742
585212,1,481389,1736042434,1.0,4,3,5.62833,-161.113,-24.7025,-111.09200000000001
585212,1,524317,1751501978,1.0,4,3,5.62833,-161.113,-25.5546,-110.809
585212,1,561400,1736047748,1.0,4,3,5.62833,-161.113,-24.3953,-110.58
585212,1,552352,1737612042,1.0,4,5,5.62833,-161.113,23.0617,158.814
585212,0,638758,1737599684,1.0,-1,-1,,,,
585212,0,539327,1736082130,1.0,-1,-1,,,,
585212,0,479591,1735960342,1.0,-1,-1,,,,
585212,1,549986,1735949906,1.0,4,5,5.62833,-161.113,20.8172,154.263
585212,1,466426,1737604854,1.0,4,3,5.62833,-161.113,-24.8514,-110.97
585212,1,598366,1747620281,1.0,4,5,5.62833,-161.113,19.4489,156.558
585212,1,531819,1737562174,1.0,4,5,5.62833,-161.113,21.4256,155.695
585212,1,478479,1747620281,1.0,4,3,5.62833,-161.113,-25.037,-111.86399999999999
585212,1,597981,1738722275,1.0,4,5,5.62833,-161.113,22.6722,155.072
585212,1,621679,1751530487,1.0,4,3,5.62833,-161.113,-25.1576,-110.473
585212,0,588532,1737607730,1.0,-1,-1,,,,
585212,1,634816,1737607730,1.0,4,3,5.62833,-161.113,-26.1029,-110.811
585212,0,540712,1748702437,1.0,-1,-1,,,,
585212,1,591390,1764915512,1.0,4,5,5.62833,-161.113,20.7381,152.085
585212,0,642401,1751952152,1.0,-1,-1,,,,
585212,1,517390,1751952152,1.0,4,3,5.62833,-161.113,-25.994,-111.68
585212,1,477202,1749779528,1.0,4,5,5.62833,-161.113,24.0633,157.461
585212,1,582287,1761937253,1.0,4,3,5.62833,-161.113,-24.8829,-111.469
585212,0,501756,1750837370,1.0,-1,-1,,,,
585212,0,650792,1749717139,1.0,-1,-1,,,,
585212,0,609229,1752081943,1.0,-1,-1,,,,
585212,0,592545,1751938617,1.0,-1,-1,,,,
585212,0,648190,1766910005,1.0,-1,-1,,,,
585212,0,627028,1766049144,1.0,-1,-1,,,,
585212,0,635653,1766913165,1.0,-1,-1,,,,
585212,0,504030,1761986881,1.0,-1,-1,,,,
585212,1,469061,1749864939,1.0,4,5,5.62833,-161.113,18.4714,158.108
585212,0,483622,1750731535,1.0,-1,-1,,,,
585212,1,526141,1749893793,1.0,4,5,5.62833,-161.113,18.6146,155.30700000000002
585212,0,573532,1765670456,1.0,-1,-1,,,,
585212,1,495511,1761907116,1.0,4,5,5.62833,-161.113,25.1851,159.785
585212,0,462746,1750809646,1.0,-1,-1,,,,
585212,0,507991,1751972732,1.0,-1,-1,,,,
585212,0,497215,1749776127,1.0,-1,-1,,,,
585212,1,632440,1763785206,1.0,4,5,5.62833,-161.113,22.4705,158.52200000000002
585212,1,460852,1762528703,1.0,4,3,5.62833,-161.113,-25.0955,-111.275
585212,1,656684,1749807786,1.0,4,5,5.62833,-161.113,23.0449,157.503
585212,0,545977,1752301025,1.0,-1,-1,,,,
585212,0,463614,1752284912,1.0,-1,-1,,,,
585212,1,601865,1752284912,1.0,4,5,5.62833,-161.113,26.4946,154.184
585212,1,581264,1750992149,1.0,4,5,5.62833,-161.113,19.0149,152.72
585212,0,494040,1766058342,1.0,-1,-1,,,,
585212,1,639882,1749459623,1.0,4,3,5.62833,-161.113,-25.1767,-110.031
585212,1,486540,1750983141,1.0,4,3,5.62833,-161.113,-24.9543,-111.10700000000001
585212,1,475743,1752416687,1.0,4,5,5.62833,-161.113,24.2939,161.178
585212,0,600157,1752317162,1.0,-1,-1,,,,
585212,0,600408,1749707450,1.0,-1,-1,,,,
585212,1,622383,1752115377,1.0,4,5,5.62833,-161.113,24.1275,154.267
585212,0,563376,1752115377,1.0,-1,-1,,,,
585212,0,654381,1766799102,1.0,-1,-1,,,,
585212,0,653865,1749706934,1.0,-1,-1,,,,
585212,1,580085,1749698897,1.0,4,3,5.62833,-161.113,-25.8839,-110.61399999999999
585212,1,532993,1752041681,1.0,4,3,5.62833,-161.113,-24.3641,-111.462
585212,1,465602,1761807859,1.0,4,5,5.62833,-161.113,23.0728,151.835
585212,0,629359,1759891504,1.0,-1,-1,,,,
585212,0,510244,1755912699,1.0,-1,-1,,,,
585212,1,573320,1753854038,1.0,4,3,5.62833,-161.113,-24.569000000000003,-110.436
585212,1,558362,1752200415,1.0,4,3,5.62833,-161.113,-23.9773,-111.13
585212,0,482193,1752208572,1.0,-1,-1,,,,
585212,0,574306,1763857587,1.0,-1,-1,,,,
585212,1,519928,1758082334,1.0,4,5,5.62833,-161.113,21.2363,155.136
585212,1,638379,1752135984,1.0,4,5,5.62833,-161.113,23.4629,157.75799999999998
585212,0,607549,1752115683,1.0,-1,-1,,,,
585212,1,637862,1762009931,1.0,4,5,5.62833,-161.113,20.3347,156.936
585212,1,529706,1750305634,1.0,4,5,5.62833,-161.113,18.4797,154.05700000000002
585212,0,563495,1766196647,1.0,-1,-1,,,,
585212,1,460233,1751683881,1.0,4,5,5.62833,-161.113,22.1187,155.352
585212,0,538616,1762224263,1.0,-1,-1,,,,
585212,1,469633,1750561000,1.0,4,5,5.62833,-161.113,23.2543,155.85399999999998
585212,0,481286,1750440628,1.0,-1,-1,,,,
585212,1,628692,1762240468,1.0,4,5,5.62833,-161.113,25.7624,151.51
585212,0,580826,1750292212,1.0,-1,-1,,,,
585212,1,559742,1750292468,1.0,4,5,5.62833,-161.113,22.4486,158.583
585212,0,653872,1762160342,1.0,-1,-1,,,,
585212,0,490890,1750303459,1.0,-1,-1,,,,
585212,1,529430,1765670456,1.0,4,3,5.62833,-161.113,-25.108,-111.65
585212,1,605278,1750483205,1.0,4,5,5.62833,-161.113,24.6087,155.623
585212,0,537221,1762250737,1.0,-1,-1,,,,
585212,0,488807,1750512053,1.0,-1,-1,,,,
585212,0,534733,1750512053,1.0,-1,-1,,,,
585212,1,608636,1750568458,1.0,4,5,5.62833,-161.113,20.0985,156.878
585212,1,572296,1762314343,1.0,4,5,5.62833,-161.113,19.9371,157.273
585212,0,497594,1766105666,1.0,-1,-1,,,,
585212,0,642670,1766120057,1.0,-1,-1,,,,
585212,1,622947,1750390861,1.0,4,5,5.62833,-161.113,21.1185,156.914
585212,1,466409,1762252075,1.0,4,5,5.62833,-161.113,25.8186,155.862
585212,1,547529,1762252075,1.0,4,5,5.62833,-161.113,19.273,154.451
585212,1,484903,1750388539,1.0,4,5,5.62833,-161.113,21.6002,155.565
585212,0,571934,1750391076,1.0,-1,-1,,,,
585212,1,567777,1750306715,1.0,4,5,5.62833,-161.113,22.445,159.67
585212,1,554791,1761978053,1.0,4,5,5.62833,-161.113,21.3978,157.92
585212,1,503990,1762056424,1.0,4,3,5.62833,-161.113,-24.3662,-110.51299999999999
585212,0,646497,1750085043,1.0,-1,-1,,,,
585212,1,490867,1750085043,1.0,4,3,5.62833,-161.113,-24.919,-111.06700000000001
585212,1,543339,1762049199,1.0,4,5,5.62833,-161.113,21.0035,160.903
585212,1,462010,1750183381,1.0,4,5,5.62833,-161.113,20.339000000000002,155.232
585212,1,603870,1762043095,1.0,4,5,5.62833,-161.113,21.4254,152.109
585212,1,554864,1750142194,1.0,4,3,5.62833,-161.113,-24.592,-110.634
585212,1,608410,1766901044,1.0,4,5,5.62833,-161.113,22.1884,157.825
585212,1,557844,1762053146,1.0,4,3,5.62833,-161.113,-25.005,-111.479
585212,1,537884,1749974204,1.0,4,5,5.62833,-161.113,22.4858,159.438
585212,0,460276,1749995801,1.0,-1,-1,,,,
585212,1,460906,1749957862,1.0,4,3,5.62833,-161.113,-24.7281,-111.456
585212,0,612321,1750042839,1.0,-1,-1,,,,
585212,0,627327,1766893232,1.0,-1,-1,,,,
585212,1,576282,1750086014,1.0,4,3,5.62833,-161.113,-24.935,-110.743
585212,0,584670,1750077056,1.0,-1,-1,,,,
585212,1,635653,1750650051,1.0,4,3,5.62833,-161.113,-24.3306,-110.867
585212,1,553423,1751764353,1.0,4,5,5.62833,-161.113,16.9217,156.83
585212,1,494721,1750677994,1.0,4,3,5.62833,-161.113,-25.0746,-111.199
585212,0,589723,1763096479,1.0,-1,-1,,,,
585212,1,598500,1751818192,1.0,4,5,5.62833,-161.113,19.213,157.265
