Unnamed: 0,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
50876976,546999,0,570284,1744070739,1.0,-1,-1,,,,
50876982,546999,0,604223,1761353540,1.0,-1,-1,,,,
50876984,546999,0,570284,1739850042,1.0,-1,-1,,,,
50876985,546999,0,570284,1740969719,1.0,-1,-1,,,,
50876986,546999,0,570284,1740994952,1.0,-1,-1,,,,
50876989,546999,1,551810,1761441759,1.0,3,4,-23.788,-110.90700000000001,-1.6907400000000001,-162.996
50876991,546999,0,570284,1741281515,1.0,-1,-1,,,,
50876992,546999,0,570284,1741906619,1.0,-1,-1,,,,
50876994,546999,0,570284,1742095660,1.0,-1,-1,,,,
50876995,546999,0,551810,1760903331,1.0,-1,-1,,,,
50876996,546999,0,551810,1760823227,1.0,-1,-1,,,,
50876997,546999,0,570284,1743216757,1.0,-1,-1,,,,
50876999,546999,0,570284,1749233340,1.0,-1,-1,,,,
50877001,546999,0,551810,1761912237,1.0,-1,-1,,,,
50877002,546999,0,570284,1750010911,1.0,-1,-1,,,,
50877003,546999,1,581406,1749781145,1.0,3,0,-23.788,-110.90700000000001,30.7566,-39.3742
50877004,546999,1,519424,1760465378,1.0,3,4,-23.788,-110.90700000000001,0.44933900000000004,-165.89
50877005,546999,1,572500,1749519817,1.0,3,5,-23.788,-110.90700000000001,20.9894,154.237
50877009,546999,1,572500,1749733185,1.0,3,5,-23.788,-110.90700000000001,20.9894,154.237
50877010,546999,1,594766,1749791125,1.0,3,3,-23.788,-110.90700000000001,-25.679000000000002,-110.916
50877012,546999,0,649553,1760946107,1.0,-1,-1,,,,
50877013,546999,1,594766,1749909884,1.0,3,3,-23.788,-110.90700000000001,-25.679000000000002,-110.916
50877018,546999,0,594766,1761589360,1.0,-1,-1,,,,
50877021,546999,1,581406,1750881597,1.0,3,0,-23.788,-110.90700000000001,30.7566,-39.3742
50877024,546999,0,519424,1762047470,1.0,-1,-1,,,,
50877026,546999,0,519424,1762043153,1.0,-1,-1,,,,
50877027,546999,0,570284,1750099008,1.0,-1,-1,,,,
50877028,546999,0,595104,1745032238,1.0,-1,-1,,,,
50877029,546999,0,595104,1745899965,1.0,-1,-1,,,,
50877030,546999,0,595104,1746625789,1.0,-1,-1,,,,
50877032,546999,0,595104,1747229446,1.0,-1,-1,,,,
50877033,546999,0,595104,1747976236,1.0,-1,-1,,,,
50877034,546999,0,636990,1751489087,1.0,-1,-1,,,,
50877035,546999,1,636990,1750904695,1.0,3,0,-23.788,-110.90700000000001,41.6555,-45.6054
50877036,546999,0,551810,1760761624,1.0,-1,-1,,,,
50877038,546999,0,649553,1761932901,1.0,-1,-1,,,,
50877039,546999,0,519424,1750362222,1.0,-1,-1,,,,
50877043,546999,0,519424,1761579643,1.0,-1,-1,,,,
50877044,546999,0,519424,1761037422,1.0,-1,-1,,,,
50877046,546999,0,519424,1762029289,1.0,-1,-1,,,,
53710667,551810,1,649553,1761507524,1.0,4,5,-1.6907400000000001,-162.996,21.1925,153.287
53710670,551810,1,649553,1761424441,1.0,4,5,-1.6907400000000001,-162.996,21.1925,153.287
53710672,551810,0,649553,1761052731,1.0,-1,-1,,,,
53710673,551810,0,649553,1759131123,1.0,-1,-1,,,,
53710677,551810,0,649553,1759162280,1.0,-1,-1,,,,
53710678,551810,0,649553,1759838351,1.0,-1,-1,,,,
53710679,551810,0,649553,1760580944,1.0,-1,-1,,,,
53710681,551810,0,649553,1761110727,1.0,-1,-1,,,,
53710683,551810,0,649553,1759991887,1.0,-1,-1,,,,
53710686,551810,0,649553,1759768813,1.0,-1,-1,,,,
53710695,551810,1,649553,1760659759,1.0,4,5,-1.6907400000000001,-162.996,21.1925,153.287
53710704,551810,0,649553,1762085513,1.0,-1,-1,,,,
53710711,551810,1,649553,1761841579,1.0,4,5,-1.6907400000000001,-162.996,21.1925,153.287
53710718,551810,1,649553,1750457322,1.0,4,5,-1.6907400000000001,-162.996,21.1925,153.287
53710721,551810,0,594766,1761087549,1.0,-1,-1,,,,
53710731,551810,1,594766,1750476893,1.0,4,3,-1.6907400000000001,-162.996,-25.679000000000002,-110.916
53710732,551810,0,594766,1751493492,1.0,-1,-1,,,,
53710733,551810,0,594766,1749755170,1.0,-1,-1,,,,
53710736,551810,1,636990,1750191782,1.0,4,0,-1.6907400000000001,-162.996,41.6555,-45.6054
53710741,551810,1,636990,1750303899,1.0,4,0,-1.6907400000000001,-162.996,41.6555,-45.6054
53710742,551810,0,594766,1760526246,1.0,-1,-1,,,,
53710745,551810,0,594766,1761801561,1.0,-1,-1,,,,
53710748,551810,1,572500,1749329699,1.0,4,5,-1.6907400000000001,-162.996,20.9894,154.237
53710752,551810,1,572500,1750476974,1.0,4,5,-1.6907400000000001,-162.996,20.9894,154.237
53710762,551810,1,604223,1761036958,1.0,4,3,-1.6907400000000001,-162.996,-24.6075,-111.79700000000001
53710765,551810,0,604223,1761308204,1.0,-1,-1,,,,
53710766,551810,0,604223,1761251693,1.0,-1,-1,,,,
53710767,551810,1,604223,1750897959,1.0,4,3,-1.6907400000000001,-162.996,-24.6075,-111.79700000000001
53710769,551810,0,594766,1761526193,1.0,-1,-1,,,,
53710849,551810,1,638752,1750720345,1.0,4,5,-1.6907400000000001,-162.996,22.6482,156.841
53710850,551810,1,638752,1749924745,1.0,4,5,-1.6907400000000001,-162.996,22.6482,156.841
53710853,551810,1,638752,1749382441,1.0,4,5,-1.6907400000000001,-162.996,22.6482,156.841
53710894,551810,0,519424,1751102630,1.0,-1,-1,,,,
53710902,551810,0,546999,1760170621,1.0,-1,-1,,,,
53710904,551810,0,546999,1760845016,1.0,-1,-1,,,,
53710905,551810,1,546999,1751239155,1.0,4,3,-1.6907400000000001,-162.996,-23.788,-110.90700000000001
53710909,551810,0,519424,1750143184,1.0,-1,-1,,,,
53710916,551810,1,519424,1750865460,1.0,4,4,-1.6907400000000001,-162.996,0.44933900000000004,-165.89
53710928,551810,1,519424,1749881217,1.0,4,4,-1.6907400000000001,-162.996,0.44933900000000004,-165.89
53710965,551810,1,546999,1749871034,1.0,4,3,-1.6907400000000001,-162.996,-23.788,-110.90700000000001
53710967,551810,0,546999,1750702608,1.0,-1,-1,,,,
53710970,551810,0,615605,1749366401,1.0,-1,-1,,,,
53710995,551810,0,519424,1759995080,1.0,-1,-1,,,,
53710998,551810,1,519424,1761060090,1.0,4,4,-1.6907400000000001,-162.996,0.44933900000000004,-165.89
53711002,551810,1,519424,1760071974,1.0,4,4,-1.6907400000000001,-162.996,0.44933900000000004,-165.89
53711007,551810,1,519424,1761751769,1.0,4,4,-1.6907400000000001,-162.996,0.44933900000000004,-165.89
53711018,551810,0,519424,1761036254,1.0,-1,-1,,,,
53711020,551810,1,636990,1750404392,1.0,4,0,-1.6907400000000001,-162.996,41.6555,-45.6054
53711022,551810,1,636990,1750127953,1.0,4,0,-1.6907400000000001,-162.996,41.6555,-45.6054
53711023,551810,0,636990,1749780049,1.0,-1,-1,,,,
53711029,551810,1,519424,1760493401,1.0,4,4,-1.6907400000000001,-162.996,0.44933900000000004,-165.89
53711031,551810,0,519424,1759014056,1.0,-1,-1,,,,
53711033,551810,1,519424,1759782859,1.0,4,4,-1.6907400000000001,-162.996,0.44933900000000004,-165.89
53711038,551810,1,519424,1759764322,1.0,4,4,-1.6907400000000001,-162.996,0.44933900000000004,-165.89
53711046,551810,0,519424,1761137016,1.0,-1,-1,,,,
53711047,551810,0,519424,1762011469,1.0,-1,-1,,,,
53711060,551810,0,519424,1761567505,1.0,-1,-1,,,,
53711075,551810,0,519424,1759349374,1.0,-1,-1,,,,
53711076,551810,0,519424,1759626738,1.0,-1,-1,,,,
53711079,551810,0,519424,1760412689,1.0,-1,-1,,,,
53711110,551810,1,595104,1755068336,1.0,4,4,-1.6907400000000001,-162.996,-1.54455,-166.428
67854717,570284,0,595104,1744212133,1.0,-1,-1,,,,
67854718,570284,0,595104,1745003316,1.0,-1,-1,,,,
67854721,570284,0,595104,1745228265,1.0,-1,-1,,,,
67854722,570284,0,595104,1745634001,1.0,-1,-1,,,,
67854729,570284,0,595104,1751639066,1.0,-1,-1,,,,
67854731,570284,0,595104,1753785402,1.0,-1,-1,,,,
67854732,570284,0,595104,1756029644,1.0,-1,-1,,,,
67854747,570284,0,595104,1745356347,1.0,-1,-1,,,,
67854748,570284,0,595104,1747018616,1.0,-1,-1,,,,
67854749,570284,0,595104,1747772133,1.0,-1,-1,,,,
67854750,570284,0,595104,1748780004,1.0,-1,-1,,,,
67854757,570284,0,595104,1757233309,1.0,-1,-1,,,,
67854758,570284,0,595104,1758995063,1.0,-1,-1,,,,
67854759,570284,0,595104,1759826783,1.0,-1,-1,,,,
67854783,570284,0,595104,1760315530,1.0,-1,-1,,,,
67854804,570284,0,546999,1746635961,1.0,-1,-1,,,,
67854805,570284,0,546999,1745966246,1.0,-1,-1,,,,
67854857,570284,0,643925,1742940191,1.0,-1,-1,,,,
67854859,570284,0,546999,1740659076,1.0,-1,-1,,,,
67854860,570284,0,546999,1741485498,1.0,-1,-1,,,,
67854861,570284,0,546999,1742438514,1.0,-1,-1,,,,
67854863,570284,0,546999,1744680664,1.0,-1,-1,,,,
67854864,570284,0,546999,1745242634,1.0,-1,-1,,,,
67854865,570284,0,546999,1745267624,1.0,-1,-1,,,,
67854871,570284,0,546999,1746283041,1.0,-1,-1,,,,
69176315,572500,0,638752,1763018064,1.0,-1,-1,,,,
69176329,572500,0,638752,1763027524,1.0,-1,-1,,,,
69176332,572500,0,638752,1762970902,1.0,-1,-1,,,,
69176338,572500,1,638752,1750186524,1.0,5,5,20.9894,154.237,22.6482,156.841
69176340,572500,1,638752,1737076401,1.0,5,5,20.9894,154.237,22.6482,156.841
69176341,572500,1,638752,1737564252,1.0,5,5,20.9894,154.237,22.6482,156.841
69176344,572500,0,638752,1762990237,1.0,-1,-1,,,,
69176347,572500,0,649553,1763004866,1.0,-1,-1,,,,
69176348,572500,1,649553,1749870387,1.0,5,5,20.9894,154.237,21.1925,153.287
69176350,572500,1,649553,1751381380,1.0,5,5,20.9894,154.237,21.1925,153.287
69176352,572500,1,649553,1749242863,1.0,5,5,20.9894,154.237,21.1925,153.287
69176355,572500,1,649553,1737476071,1.0,5,5,20.9894,154.237,21.1925,153.287
69176359,572500,0,649553,1737045200,1.0,-1,-1,,,,
69176364,572500,0,649553,1737036714,1.0,-1,-1,,,,
69176365,572500,1,638752,1763012284,1.0,5,5,20.9894,154.237,22.6482,156.841
69176366,572500,1,638752,1762998401,1.0,5,5,20.9894,154.237,22.6482,156.841
69176367,572500,1,638752,1762966588,1.0,5,5,20.9894,154.237,22.6482,156.841
69176368,572500,1,638752,1763015756,1.0,5,5,20.9894,154.237,22.6482,156.841
69176369,572500,0,638752,1763007785,1.0,-1,-1,,,,
69176378,572500,1,615605,1763023286,1.0,5,5,20.9894,154.237,21.7308,153.632
69176415,572500,1,615605,1763002527,1.0,5,5,20.9894,154.237,21.7308,153.632
69176422,572500,1,615605,1763021721,1.0,5,5,20.9894,154.237,21.7308,153.632
69176425,572500,0,615605,1762981386,1.0,-1,-1,,,,
69176427,572500,1,615605,1749218685,1.0,5,5,20.9894,154.237,21.7308,153.632
69176432,572500,1,615605,1749357788,1.0,5,5,20.9894,154.237,21.7308,153.632
69176436,572500,1,615605,1749888531,1.0,5,5,20.9894,154.237,21.7308,153.632
69176439,572500,1,615605,1737488734,1.0,5,5,20.9894,154.237,21.7308,153.632
69176449,572500,1,636990,1749257632,1.0,5,0,20.9894,154.237,41.6555,-45.6054
69176456,572500,1,594766,1750992008,1.0,5,3,20.9894,154.237,-25.679000000000002,-110.916
69176461,572500,1,604223,1751190629,1.0,5,3,20.9894,154.237,-24.6075,-111.79700000000001
69176462,572500,1,604223,1750719404,1.0,5,3,20.9894,154.237,-24.6075,-111.79700000000001
69176469,572500,1,546999,1749689463,1.0,5,3,20.9894,154.237,-23.788,-110.90700000000001
69176471,572500,1,636990,1749245687,1.0,5,0,20.9894,154.237,41.6555,-45.6054
69176506,572500,1,519424,1751169442,1.0,5,4,20.9894,154.237,0.44933900000000004,-165.89
69176515,572500,1,519424,1749861187,1.0,5,4,20.9894,154.237,0.44933900000000004,-165.89
69176522,572500,1,581406,1749827638,1.0,5,0,20.9894,154.237,30.7566,-39.3742
69176524,572500,1,649553,1762991338,1.0,5,5,20.9894,154.237,21.1925,153.287
69176526,572500,1,546999,1749637427,1.0,5,3,20.9894,154.237,-23.788,-110.90700000000001
69176532,572500,0,649553,1762983089,1.0,-1,-1,,,,
75363836,581406,0,615605,1750159176,1.0,-1,-1,,,,
75363868,581406,0,615605,1750429143,1.0,-1,-1,,,,
75363870,581406,0,551810,1751350553,1.0,-1,-1,,,,
75363872,581406,1,649553,1763547777,1.0,0,5,30.7566,-39.3742,21.1925,153.287
75363879,581406,0,649553,1751298950,1.0,-1,-1,,,,
75363881,581406,0,649553,1750750103,1.0,-1,-1,,,,
75363882,581406,1,636990,1763953405,1.0,0,0,30.7566,-39.3742,41.6555,-45.6054
75363884,581406,1,636990,1764105175,1.0,0,0,30.7566,-39.3742,41.6555,-45.6054
75363886,581406,1,636990,1763741892,1.0,0,0,30.7566,-39.3742,41.6555,-45.6054
75363891,581406,0,638752,1751398263,1.0,-1,-1,,,,
75363892,581406,0,572500,1749283773,1.0,-1,-1,,,,
75363893,581406,0,572500,1749834005,1.0,-1,-1,,,,
75363894,581406,0,594766,1750460034,1.0,-1,-1,,,,
75363895,581406,1,649553,1763266479,1.0,0,5,30.7566,-39.3742,21.1925,153.287
75363897,581406,0,519424,1749926497,1.0,-1,-1,,,,
75363899,581406,0,604223,1749444908,1.0,-1,-1,,,,
75363900,581406,0,604223,1751483837,1.0,-1,-1,,,,
75363901,581406,0,604223,1749806959,1.0,-1,-1,,,,
75363902,581406,1,649553,1763913891,1.0,0,5,30.7566,-39.3742,21.1925,153.287
82604904,593266,0,649553,1738714323,1.0,-1,-1,,,,
82604907,593266,0,649553,1739430212,1.0,-1,-1,,,,
82604908,593266,1,649553,1742729890,1.0,5,5,23.715999999999998,158.593,21.1925,153.287
82604911,593266,1,649553,1738438967,1.0,5,5,23.715999999999998,158.593,21.1925,153.287
82604913,593266,0,584811,1741930786,1.0,-1,-1,,,,
82604940,593266,0,649553,1739119041,1.0,-1,-1,,,,
82604944,593266,1,584811,1740204214,1.0,5,5,23.715999999999998,158.593,19.0678,160.12
82604949,593266,1,643925,1745802326,1.0,5,5,23.715999999999998,158.593,22.8452,156.058
82604951,593266,1,643925,1741396182,1.0,5,5,23.715999999999998,158.593,22.8452,156.058
82604968,593266,1,584811,1744313574,1.0,5,5,23.715999999999998,158.593,19.0678,160.12
82604970,593266,1,584811,1741886501,1.0,5,5,23.715999999999998,158.593,19.0678,160.12
82604972,593266,1,584811,1740397822,1.0,5,5,23.715999999999998,158.593,19.0678,160.12
82604973,593266,0,570284,1738924418,1.0,-1,-1,,,,
82604974,593266,1,570284,1746203739,1.0,5,5,23.715999999999998,158.593,20.5757,157.327
82604977,593266,1,570284,1737475122,1.0,5,5,23.715999999999998,158.593,20.5757,157.327
82604980,593266,1,643925,1742665398,1.0,5,5,23.715999999999998,158.593,22.8452,156.058
82604981,593266,1,643925,1743382040,1.0,5,5,23.715999999999998,158.593,22.8452,156.058
83494833,594766,1,649553,1760339750,1.0,3,5,-25.679000000000002,-110.916,21.1925,153.287
83494834,594766,1,546999,1759700729,1.0,3,3,-25.679000000000002,-110.916,-23.788,-110.90700000000001
83494835,594766,1,546999,1760589521,1.0,3,3,-25.679000000000002,-110.916,-23.788,-110.90700000000001
83494837,594766,1,546999,1760207216,1.0,3,3,-25.679000000000002,-110.916,-23.788,-110.90700000000001
83494838,594766,1,519424,1760175005,1.0,3,4,-25.679000000000002,-110.916,0.44933900000000004,-165.89
83494839,594766,1,519424,1759752301,1.0,3,4,-25.679000000000002,-110.916,0.44933900000000004,-165.89
83494840,594766,1,519424,1761317565,1.0,3,4,-25.679000000000002,-110.916,0.44933900000000004,-165.89
83494841,594766,1,636990,1751226608,1.0,3,0,-25.679000000000002,-110.916,41.6555,-45.6054
83494842,594766,1,551810,1762012255,1.0,3,4,-25.679000000000002,-110.916,-1.6907400000000001,-162.996
83494843,594766,1,551810,1759949628,1.0,3,4,-25.679000000000002,-110.916,-1.6907400000000001,-162.996
83494844,594766,1,551810,1751349965,1.0,3,4,-25.679000000000002,-110.916,-1.6907400000000001,-162.996
83494847,594766,1,604223,1759703993,1.0,3,3,-25.679000000000002,-110.916,-24.6075,-111.79700000000001
83494848,594766,1,604223,1761155273,1.0,3,3,-25.679000000000002,-110.916,-24.6075,-111.79700000000001
83494849,594766,1,546999,1761063834,1.0,3,3,-25.679000000000002,-110.916,-23.788,-110.90700000000001
83494878,594766,1,604223,1750759491,1.0,3,3,-25.679000000000002,-110.916,-24.6075,-111.79700000000001
83740668,595104,0,638752,1746922322,1.0,-1,-1,,,,
83742126,595104,0,546999,1740173883,1.0,-1,-1,,,,
83742130,595104,0,546999,1739946143,1.0,-1,-1,,,,
83742188,595104,0,570284,1741082204,1.0,-1,-1,,,,
83742204,595104,0,570284,1742949165,1.0,-1,-1,,,,
83742205,595104,0,570284,1742942193,1.0,-1,-1,,,,
83742213,595104,0,570284,1742284292,1.0,-1,-1,,,,
83742222,595104,0,570284,1739817305,1.0,-1,-1,,,,
83742230,595104,0,546999,1740860382,1.0,-1,-1,,,,
83742233,595104,0,570284,1741026340,1.0,-1,-1,,,,
83742234,595104,0,570284,1740138997,1.0,-1,-1,,,,
83742239,595104,0,570284,1740969326,1.0,-1,-1,,,,
83742576,595104,0,570284,1745254947,1.0,-1,-1,,,,
83742582,595104,0,570284,1750496143,1.0,-1,-1,,,,
83742586,595104,0,570284,1749237039,1.0,-1,-1,,,,
83742602,595104,0,570284,1747196466,1.0,-1,-1,,,,
83742606,595104,0,570284,1745375212,1.0,-1,-1,,,,
83742612,595104,0,570284,1748715888,1.0,-1,-1,,,,
83742644,595104,0,570284,1757923004,1.0,-1,-1,,,,
83742646,595104,0,570284,1757133421,1.0,-1,-1,,,,
83742671,595104,0,570284,1751748135,1.0,-1,-1,,,,
83742681,595104,0,570284,1745316468,1.0,-1,-1,,,,
83742686,595104,0,570284,1754006610,1.0,-1,-1,,,,
83742689,595104,0,570284,1755209739,1.0,-1,-1,,,,
83742690,595104,0,570284,1756715918,1.0,-1,-1,,,,
83742705,595104,0,570284,1754477229,1.0,-1,-1,,,,
90170167,604223,1,519424,1760231988,1.0,3,4,-24.6075,-111.79700000000001,0.44933900000000004,-165.89
90170257,604223,0,594766,1761262195,1.0,-1,-1,,,,
90170258,604223,0,594766,1761287181,1.0,-1,-1,,,,
90170259,604223,1,546999,1761830204,1.0,3,3,-24.6075,-111.79700000000001,-23.788,-110.90700000000001
90170262,604223,0,546999,1761554013,1.0,-1,-1,,,,
90170264,604223,0,546999,1761174515,1.0,-1,-1,,,,
90170266,604223,0,546999,1759823379,1.0,-1,-1,,,,
90170267,604223,0,594766,1759772111,1.0,-1,-1,,,,
90170268,604223,0,594766,1760882747,1.0,-1,-1,,,,
90170286,604223,1,594766,1760450007,1.0,3,3,-24.6075,-111.79700000000001,-25.679000000000002,-110.916
90170287,604223,1,594766,1760664902,1.0,3,3,-24.6075,-111.79700000000001,-25.679000000000002,-110.916
90170290,604223,0,546999,1759858791,1.0,-1,-1,,,,
90170336,604223,0,519424,1761144095,1.0,-1,-1,,,,
90170337,604223,0,551810,1761741382,1.0,-1,-1,,,,
90170339,604223,0,551810,1761290653,1.0,-1,-1,,,,
90170368,604223,0,551810,1761529345,1.0,-1,-1,,,,
90170371,604223,0,649553,1761268289,1.0,-1,-1,,,,
90170372,604223,1,572500,1749290613,1.0,3,5,-24.6075,-111.79700000000001,20.9894,154.237
90170373,604223,1,638752,1749228338,1.0,3,5,-24.6075,-111.79700000000001,22.6482,156.841
90170377,604223,1,594766,1759799055,1.0,3,3,-24.6075,-111.79700000000001,-25.679000000000002,-110.916
90170380,604223,1,594766,1761864239,1.0,3,3,-24.6075,-111.79700000000001,-25.679000000000002,-110.916
90170381,604223,1,594766,1761548111,1.0,3,3,-24.6075,-111.79700000000001,-25.679000000000002,-110.916
90170388,604223,0,649553,1759889081,1.0,-1,-1,,,,
90170394,604223,0,551810,1760860835,1.0,-1,-1,,,,
90170399,604223,1,649553,1760378830,1.0,3,5,-24.6075,-111.79700000000001,21.1925,153.287
90170400,604223,0,649553,1760957400,1.0,-1,-1,,,,
97056424,615605,1,638752,1737217423,1.0,5,5,21.7308,153.632,22.6482,156.841
97056427,615605,1,638752,1737036558,1.0,5,5,21.7308,153.632,22.6482,156.841
97056435,615605,0,572500,1762957658,1.0,-1,-1,,,,
97056436,615605,0,572500,1763011617,1.0,-1,-1,,,,
97056481,615605,1,638752,1737331103,1.0,5,5,21.7308,153.632,22.6482,156.841
97056488,615605,0,638752,1737311701,1.0,-1,-1,,,,
97056493,615605,1,638752,1749238686,1.0,5,5,21.7308,153.632,22.6482,156.841
97056501,615605,1,638752,1737249377,1.0,5,5,21.7308,153.632,22.6482,156.841
97056553,615605,1,638752,1737358954,1.0,5,5,21.7308,153.632,22.6482,156.841
97056618,615605,1,649553,1750876608,1.0,5,5,21.7308,153.632,21.1925,153.287
97056623,615605,0,572500,1737408689,1.0,-1,-1,,,,
97056651,615605,1,572500,1737536800,1.0,5,5,21.7308,153.632,20.9894,154.237
97056653,615605,1,594766,1751285274,1.0,5,3,21.7308,153.632,-25.679000000000002,-110.916
97056656,615605,1,636990,1750778765,1.0,5,0,21.7308,153.632,41.6555,-45.6054
97056677,615605,1,572500,1737187778,1.0,5,5,21.7308,153.632,20.9894,154.237
97056712,615605,0,519424,1750312250,1.0,-1,-1,,,,
97056729,615605,1,551810,1749816689,1.0,5,4,21.7308,153.632,-1.6907400000000001,-162.996
97056733,615605,1,551810,1750170987,1.0,5,4,21.7308,153.632,-1.6907400000000001,-162.996
97056749,615605,0,572500,1762951309,1.0,-1,-1,,,,
97056750,615605,1,572500,1751289688,1.0,5,5,21.7308,153.632,20.9894,154.237
97056813,615605,1,572500,1737176013,1.0,5,5,21.7308,153.632,20.9894,154.237
97056827,615605,1,572500,1737006748,1.0,5,5,21.7308,153.632,20.9894,154.237
97056842,615605,1,572500,1737432833,1.0,5,5,21.7308,153.632,20.9894,154.237
97056853,615605,1,604223,1749420243,1.0,5,3,21.7308,153.632,-24.6075,-111.79700000000001
97056855,615605,0,649553,1762976485,1.0,-1,-1,,,,
97056866,615605,1,572500,1737457669,1.0,5,5,21.7308,153.632,20.9894,154.237
97056872,615605,1,519424,1750784582,1.0,5,4,21.7308,153.632,0.44933900000000004,-165.89
97057014,615605,1,649553,1737135279,1.0,5,5,21.7308,153.632,21.1925,153.287
97057086,615605,0,649553,1762964908,1.0,-1,-1,,,,
97057130,615605,1,649553,1737117623,1.0,5,5,21.7308,153.632,21.1925,153.287
97057163,615605,0,638752,1762957425,1.0,-1,-1,,,,
97057169,615605,0,638752,1763006447,1.0,-1,-1,,,,
97057182,615605,0,638752,1762963129,1.0,-1,-1,,,,
97057221,615605,0,638752,1762981474,1.0,-1,-1,,,,
97057276,615605,1,649553,1737244661,1.0,5,5,21.7308,153.632,21.1925,153.287
97057312,615605,0,638752,1762957196,1.0,-1,-1,,,,
97057323,615605,0,638752,1762991414,1.0,-1,-1,,,,
110532646,636990,1,604223,1751291870,1.0,0,3,41.6555,-45.6054,-24.6075,-111.79700000000001
110532648,636990,1,551810,1749564217,1.0,0,4,41.6555,-45.6054,-1.6907400000000001,-162.996
110532649,636990,1,551810,1749407522,1.0,0,4,41.6555,-45.6054,-1.6907400000000001,-162.996
110532651,636990,1,604223,1749365942,1.0,0,3,41.6555,-45.6054,-24.6075,-111.79700000000001
110532653,636990,1,604223,1751422547,1.0,0,3,41.6555,-45.6054,-24.6075,-111.79700000000001
110532658,636990,1,594766,1750684656,1.0,0,3,41.6555,-45.6054,-25.679000000000002,-110.916
110532671,636990,1,594766,1750869840,1.0,0,3,41.6555,-45.6054,-25.679000000000002,-110.916
110532756,636990,0,581406,1763711345,1.0,-1,-1,,,,
110532761,636990,0,581406,1763256012,1.0,-1,-1,,,,
110532762,636990,0,581406,1763997180,1.0,-1,-1,,,,
110532784,636990,0,581406,1764049961,1.0,-1,-1,,,,
110532786,636990,0,581406,1763206806,1.0,-1,-1,,,,
110532788,636990,0,581406,1763382976,1.0,-1,-1,,,,
110532796,636990,0,649553,1764034328,1.0,-1,-1,,,,
110532797,636990,0,649553,1763297601,1.0,-1,-1,,,,
110532800,636990,0,649553,1763702675,1.0,-1,-1,,,,
110532801,636990,0,649553,1763855874,1.0,-1,-1,,,,
110532804,636990,0,649553,1763412540,1.0,-1,-1,,,,
