Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
483784,6,561157,1759795200,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0
594308,6,509607,1760400000,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0
594308,6,509607,1760400000,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0
594308,6,509607,1760400000,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0
594308,6,509607,1760400000,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0
594308,6,509607,1760400000,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0
477657,6,561157,1761696000,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0
477657,6,561157,1761696000,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0
477657,6,561157,1761696000,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0
477657,6,561157,1761696000,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0
477657,6,561157,1761696000,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0
619322,2,549891,1761707795,41.0,,,,,,
594308,1,561819,1761969098,1.0,2.0,1.0,-24.1761,93.8902,-27.4766,-14.6148
631903,0,477657,1762237931,1.0,,,,,,
524153,3,528019,1762745250,147.0,,,,,,
477657,0,573137,1763000021,1.0,,,,,,
549840,0,524153,1763691044,1.0,,,,,,
619322,0,530990,1764081898,1.0,,,,,,
573137,6,616453,1764288000,0.0,4.0,5.0,1.0,-165.0,22.0,156.0
573137,6,616453,1764288000,0.0,4.0,5.0,1.0,-165.0,22.0,156.0
573137,6,616453,1764288000,0.0,4.0,5.0,1.0,-165.0,22.0,156.0
573137,6,616453,1764288000,0.0,4.0,5.0,1.0,-165.0,22.0,156.0
573137,6,616453,1764288000,0.0,4.0,5.0,1.0,-165.0,22.0,156.0
573137,6,509607,1764374400,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0
573137,6,509607,1764374400,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0
573137,6,509607,1764374400,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0
573137,6,509607,1764374400,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0
573137,6,509607,1764374400,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0
619322,3,472749,1764375263,6.0,,,,,,
524153,3,550251,1764478064,118.0,,,,,,
561819,0,619322,1764816502,1.0,,,,,,
524153,3,641131,1764899724,1.0,,,,,,
619322,3,483999,1765088200,279.0,,,,,,
619322,3,619245,1765499775,159.0,,,,,,
524153,3,584229,1765851620,1.0,,,,,,
561819,3,544444,1766401419,60.0,,,,,,
530990,1,561819,1766888337,1.0,3.0,1.0,-25.0313,-110.738,-27.4766,-14.6148
524153,3,555931,1767052822,685.0,,,,,,
483784,5,503218,1767225600,5148.59,,,,,,
483784,5,536346,1767225600,12802.8,,,,,,
483784,5,520660,1767225600,31733.8,,,,,,
483784,5,567195,1767225600,29938.6,,,,,,
483784,5,527449,1767225600,983.85,,,,,,
483784,5,459381,1767225600,1728.16,,,,,,
483784,5,595298,1767225600,6120.39,,,,,,
483784,5,466907,1767225600,2657.09,,,,,,
483784,5,589943,1767225600,10303.1,,,,,,
483784,5,577992,1767225600,18663.5,,,,,,
483784,5,537281,1767225600,1956.93,,,,,,
483784,5,523927,1767225600,5330.29,,,,,,
483784,5,580426,1767225600,18354.9,,,,,,
483784,5,595581,1767225600,8666.52,,,,,,
483784,5,616315,1767225600,36827.8,,,,,,
483784,5,642329,1767225600,8277.9,,,,,,
483784,5,503701,1767225600,17303.8,,,,,,
483784,5,571970,1767225600,1340.05,,,,,,
483784,5,644226,1767225600,7333.98,,,,,,
483784,5,632961,1767225600,2588.25,,,,,,
483784,5,473173,1767225600,572.69,,,,,,
510031,5,483784,1767225600,1201.05,,,,,,
552988,5,483784,1767225600,441206.0,,,,,,
620120,5,483784,1767225600,2356.79,,,,,,
561819,5,536346,1767225600,729.34,,,,,,
561819,5,567195,1767225600,1268.58,,,,,,
561819,5,527449,1767225600,109.98,,,,,,
561819,5,459381,1767225600,61.95,,,,,,
561819,5,595298,1767225600,699.05,,,,,,
561819,5,466907,1767225600,303.21,,,,,,
561819,5,589943,1767225600,541.51,,,,,,
561819,5,577992,1767225600,366.28,,,,,,
561819,5,537281,1767225600,1011.27,,,,,,
561819,5,523927,1767225600,922.76,,,,,,
561819,5,595581,1767225600,982.87,,,,,,
561819,5,616315,1767225600,418.66,,,,,,
561819,5,642329,1767225600,421.73,,,,,,
561819,5,503701,1767225600,661.68,,,,,,
561819,5,644226,1767225600,1027.12,,,,,,
561819,5,632961,1767225600,262.73,,,,,,
561819,5,473173,1767225600,2435.24,,,,,,
561819,5,620120,1767225600,460.37,,,,,,
561819,5,575030,1767225600,2497.95,,,,,,
561819,5,621924,1767225600,417.69,,,,,,
552988,5,561819,1767225600,11074.4,,,,,,
530990,5,640784,1767225600,130.95,,,,,,
530990,5,536346,1767225600,1109.22,,,,,,
530990,5,567195,1767225600,3451.82,,,,,,
530990,5,527449,1767225600,267.97,,,,,,
530990,5,459381,1767225600,216.43,,,,,,
530990,5,595298,1767225600,2126.4,,,,,,
530990,5,466907,1767225600,29.42,,,,,,
530990,5,589943,1767225600,2583.05,,,,,,
530990,5,537281,1767225600,390.48,,,,,,
530990,5,580426,1767225600,749.67,,,,,,
530990,5,595581,1767225600,612.18,,,,,,
530990,5,616315,1767225600,797.33,,,,,,
530990,5,503701,1767225600,2692.27,,,,,,
530990,5,644226,1767225600,134.41,,,,,,
530990,5,632961,1767225600,62.83,,,,,,
530990,5,473173,1767225600,590.84,,,,,,
530990,5,620120,1767225600,3139.99,,,,,,
530990,5,575030,1767225600,7510.12,,,,,,
510031,5,530990,1767225600,325.81,,,,,,
552988,5,530990,1767225600,21534.1,,,,,,
619322,5,640784,1767225600,444.76,,,,,,
619322,5,536346,1767225600,1982.88,,,,,,
619322,5,567195,1767225600,4452.55,,,,,,
619322,5,527449,1767225600,62.8,,,,,,
619322,5,459381,1767225600,379.61,,,,,,
619322,5,595298,1767225600,1133.88,,,,,,
619322,5,466907,1767225600,655.16,,,,,,
619322,5,577992,1767225600,83.88,,,,,,
619322,5,537281,1767225600,235.34,,,,,,
619322,5,580426,1767225600,534.96,,,,,,
619322,5,595581,1767225600,521.92,,,,,,
619322,5,616315,1767225600,1411.22,,,,,,
619322,5,642329,1767225600,1183.04,,,,,,
619322,5,503701,1767225600,253.08,,,,,,
619322,5,571970,1767225600,112.12,,,,,,
619322,5,644226,1767225600,302.5,,,,,,
619322,5,632961,1767225600,248.96,,,,,,
619322,5,473173,1767225600,1504.41,,,,,,
619322,5,620120,1767225600,5634.9,,,,,,
619322,5,621924,1767225600,712.17,,,,,,
552988,5,619322,1767225600,25157.9,,,,,,
631903,5,640784,1767225600,310.16,,,,,,
631903,5,630626,1767225600,3654.46,,,,,,
631903,5,527449,1767225600,236.72,,,,,,
631903,5,459381,1767225600,205.47,,,,,,
631903,5,595298,1767225600,1661.68,,,,,,
631903,5,466907,1767225600,794.81,,,,,,
631903,5,606730,1767225600,268.99,,,,,,
631903,5,589943,1767225600,1605.74,,,,,,
631903,5,537281,1767225600,717.54,,,,,,
631903,5,523927,1767225600,2819.24,,,,,,
631903,5,580426,1767225600,529.93,,,,,,
631903,5,595581,1767225600,355.59,,,,,,
631903,5,503701,1767225600,2988.87,,,,,,
631903,5,571970,1767225600,62.49,,,,,,
631903,5,473173,1767225600,822.66,,,,,,
631903,5,620120,1767225600,3515.59,,,,,,
631903,5,575030,1767225600,5123.35,,,,,,
552988,5,631903,1767225600,23118.1,,,,,,
524153,5,640784,1767225600,229.28,,,,,,
524153,5,536346,1767225600,3631.34,,,,,,
524153,5,527449,1767225600,1348.59,,,,,,
524153,5,459381,1767225600,1171.36,,,,,,
524153,5,595298,1767225600,7740.68,,,,,,
524153,5,466907,1767225600,143.57,,,,,,
524153,5,589943,1767225600,4739.4,,,,,,
524153,5,537281,1767225600,315.31,,,,,,
524153,5,595581,1767225600,507.95,,,,,,
524153,5,616315,1767225600,3609.81,,,,,,
524153,5,642329,1767225600,930.86,,,,,,
524153,5,503701,1767225600,6028.1,,,,,,
524153,5,571970,1767225600,11.03,,,,,,
524153,5,644226,1767225600,2189.28,,,,,,
524153,5,473173,1767225600,21.71,,,,,,
524153,5,620120,1767225600,1807.45,,,,,,
524153,5,575030,1767225600,17503.1,,,,,,
524153,5,621924,1767225600,3196.25,,,,,,
510031,5,524153,1767225600,4561.47,,,,,,
552988,5,524153,1767225600,23069.8,,,,,,
549840,5,640784,1767225600,205.38,,,,,,
549840,5,536346,1767225600,713.73,,,,,,
549840,5,567195,1767225600,2024.76,,,,,,
549840,5,527449,1767225600,223.53,,,,,,
549840,5,459381,1767225600,574.87,,,,,,
549840,5,595298,1767225600,195.71,,,,,,
549840,5,466907,1767225600,386.66,,,,,,
549840,5,589943,1767225600,1291.33,,,,,,
549840,5,577992,1767225600,2987.84,,,,,,
549840,5,537281,1767225600,392.46,,,,,,
549840,5,523927,1767225600,345.49,,,,,,
549840,5,616315,1767225600,216.7,,,,,,
549840,5,503701,1767225600,2683.2,,,,,,
549840,5,644226,1767225600,643.26,,,,,,
549840,5,632961,1767225600,273.58,,,,,,
549840,5,473173,1767225600,1676.57,,,,,,
549840,5,620120,1767225600,653.86,,,,,,
549840,5,575030,1767225600,4156.52,,,,,,
549840,5,621924,1767225600,248.04,,,,,,
510031,5,549840,1767225600,762.06,,,,,,
552988,5,549840,1767225600,10144.0,,,,,,
477657,5,640784,1767225600,101.86,,,,,,
477657,5,630626,1767225600,1164.18,,,,,,
477657,5,567195,1767225600,118.6,,,,,,
477657,5,527449,1767225600,116.35,,,,,,
477657,5,459381,1767225600,146.31,,,,,,
477657,5,595298,1767225600,718.46,,,,,,
477657,5,466907,1767225600,252.01,,,,,,
477657,5,589943,1767225600,565.75,,,,,,
477657,5,595581,1767225600,302.61,,,,,,
477657,5,616315,1767225600,581.82,,,,,,
477657,5,503701,1767225600,513.34,,,,,,
477657,5,571970,1767225600,0.17,,,,,,
477657,5,473173,1767225600,437.04,,,,,,
477657,5,620120,1767225600,162.53,,,,,,
477657,5,575030,1767225600,2123.92,,,,,,
510031,5,477657,1767225600,392.38,,,,,,
552988,5,477657,1767225600,3562.94,,,,,,
594308,5,536346,1767225600,2416.01,,,,,,
594308,5,520660,1767225600,2240.53,,,,,,
594308,5,567195,1767225600,3651.56,,,,,,
594308,5,527449,1767225600,487.49,,,,,,
594308,5,459381,1767225600,298.61,,,,,,
594308,5,595298,1767225600,81.19,,,,,,
594308,5,466907,1767225600,632.36,,,,,,
594308,5,589943,1767225600,71.01,,,,,,
594308,5,523927,1767225600,2959.18,,,,,,
594308,5,580426,1767225600,247.67,,,,,,
594308,5,595581,1767225600,3002.98,,,,,,
594308,5,616315,1767225600,2958.78,,,,,,
594308,5,642329,1767225600,571.12,,,,,,
594308,5,503701,1767225600,1019.14,,,,,,
594308,5,644226,1767225600,974.96,,,,,,
594308,5,632961,1767225600,284.64,,,,,,
594308,5,473173,1767225600,657.17,,,,,,
594308,5,620120,1767225600,3468.46,,,,,,
594308,5,575030,1767225600,6971.99,,,,,,
594308,5,621924,1767225600,190.0,,,,,,
510031,5,594308,1767225600,1693.86,,,,,,
552988,5,594308,1767225600,33720.8,,,,,,
573137,5,640784,1767225600,581.83,,,,,,
573137,5,630626,1767225600,254.74,,,,,,
573137,5,567195,1767225600,1357.29,,,,,,
573137,5,527449,1767225600,45.68,,,,,,
573137,5,459381,1767225600,210.35,,,,,,
573137,5,595298,1767225600,1725.25,,,,,,
573137,5,466907,1767225600,322.4,,,,,,
573137,5,589943,1767225600,2555.9,,,,,,
573137,5,577992,1767225600,83.46,,,,,,
573137,5,537281,1767225600,426.33,,,,,,
573137,5,580426,1767225600,53.93,,,,,,
573137,5,595581,1767225600,625.06,,,,,,
573137,5,503701,1767225600,1210.4,,,,,,
573137,5,632961,1767225600,297.91,,,,,,
573137,5,473173,1767225600,248.56,,,,,,
573137,5,620120,1767225600,1295.19,,,,,,
573137,5,575030,1767225600,4835.03,,,,,,
573137,5,621924,1767225600,328.93,,,,,,
552988,5,573137,1767225600,11488.3,,,,,,
