NodeID,NodeType,Water and other public services,Electricity,Household furnishings,Natural gas,Miscellaneous,Gifts,Healthcare,Restaurants,Alcohol,Home maintenance,Housekeeping supplies,Money income before taxes,Personal insurance and pensions,Reading,Transportation,Education,Telephone services,Lodging away from home,Groceries,Donations,Entertainment,Apparel and services,Personal taxes,Mortgage payments,Rented dwellings,Personal care products and services,Tobacco,Household operations,Property taxes,edgeOrder,Country,F_Smoker,F_Education,F_Gas,F_Property,F_Mortgage,F_Renting,F_Rich
561180,1,-508.06,-35.26,-953.1,,,1153.66,,-259.36,-214.25,,-76.85,5707.82,-992.54,,-2923.8,-188.16,,-640.69,-2306.12,,,-1625.23,-719.28,,-5114.76,-288.62,-307.79,,,198,3.0,False,False,False,False,False,False,False
526265,1,-478.09,-167.99,-819.52,,,718.69,,-1674.51,-291.68,-1077.42,-531.29,11604.1,,-125.98,,,-69.58,-549.18,-678.45,-1293.42,-358.2,-935.94,1306.39,-1058.22,,-46.07,-219.34,,-1283.12,417,3.0,False,False,False,False,False,False,False
492742,1,-263.52,-429.94,-514.43,-442.01,-164.64,166.47,,,-212.75,-835.4,-11.91,3741.99,-1711.26,-58.95,,,,-1480.82,-2403.35,-143.48,-436.35,-524.38,172.14,-668.28,,-132.62,,-1456.83,-679.11,683,,False,False,False,False,False,False,False
566518,1,-588.11,-269.65,-3604.63,,-3395.52,,,-1102.51,-290.6,,-390.17,42156.5,-7992.73,-2.89,-8982.08,,-285.5,-1914.84,-425.24,,,-1025.48,-998.16,-43.75,-6352.69,-651.88,,-1147.72,,168,3.0,False,False,False,False,False,False,False
586395,1,-590.11,-485.68,-1610.57,,-3246.79,838.58,,-639.5,-23.55,,-710.72,23858.5,-2477.27,-62.95,-7548.14,-864.92,-358.76,,-932.63,-1514.26,,-1978.2,-1807.77,-34.71,-4881.28,-1178.16,,-337.12,,933,,False,False,False,False,False,False,False
587471,1,-278.13,-551.6,-409.65,-811.79,-4709.76,530.74,,-1227.71,-51.56,,-459.24,56777.1,-7779.39,-0.97,-1066.37,-712.23,-1831.7,-3229.72,-4411.47,-403.24,,-3549.1,-10956.4,,-7972.35,,-417.49,-866.03,,771,,False,False,False,False,False,False,True
620183,1,-580.11,-742.28,-591.4,-1058.99,-2174.16,641.09,-2841.69,-378.25,-468.75,-1945.76,-410.35,52637.1,-8540.97,,-12355.2,-1688.42,-47.68,-2777.4,-2929.52,-2674.57,-926.61,-720.29,-8975.34,,,-643.15,-690.76,-2120.09,-2906.96,169,3.0,False,False,False,False,False,False,True
544121,1,-443.9,-454.37,-393.64,,-3183.92,226.18,-1672.08,-1599.88,-187.96,-1637.54,-347.48,33782.6,-4514.85,,-449.78,-1619.27,-715.55,-3952.56,-2159.33,,,-1866.95,-5762.05,,,-826.87,-979.17,-207.17,-1563.13,297,5.0,False,False,False,False,False,False,False
587492,1,-290.72,-359.39,-1518.38,,-1074.5,67.76,,,-2.22,-934.0,-1302.39,37947.1,-4327.06,-206.21,-5006.29,-1212.21,-849.67,,-2635.76,-916.65,,-2248.4,-2356.33,-1650.08,,-351.63,-658.64,-2487.0,-962.63,63,3.0,False,False,False,False,False,False,False
513029,1,-123.55,-304.97,-490.78,,,,-926.53,-76.6,-20.96,-596.19,,6349.26,,,-949.16,-4793.16,,-53.33,-239.15,,,-285.27,-815.52,,,,-341.67,-1352.78,-505.92,475,,False,False,False,False,False,False,False
569449,1,-393.98,-203.87,-1033.12,,-1127.68,343.08,,-1345.72,-36.43,-207.37,-151.09,19172.1,-2301.8,,-3306.45,-202.64,-973.01,,-1313.67,-1417.84,-743.89,-759.97,-1618.22,-1245.51,,-223.13,-269.24,-1124.45,-735.24,857,,False,False,False,False,False,False,False
516981,1,-354.17,-770.16,-1153.02,,,1585.14,-3455.99,-644.73,-345.72,-1350.54,-206.31,35221.6,,-236.62,-2321.79,-53.53,-576.2,-1081.75,-1210.45,-1526.75,,-437.65,-2450.53,-1776.02,,,-318.88,-622.02,-361.2,452,5.0,False,False,False,False,False,False,False
527603,1,-389.3,-485.08,-1753.65,,-1546.63,1648.32,,-1472.69,-57.25,,,12939.7,-1170.57,,-6375.99,-500.68,-218.91,-119.92,-1368.27,,,-503.89,242.19,-180.61,-2513.46,-97.95,-479.85,,,408,3.0,False,False,False,False,False,False,False
552165,1,-726.13,-396.32,-4193.31,,-299.46,2826.45,,-2441.52,-369.14,-670.85,-990.52,209068.0,-10375.1,-454.41,-10523.2,-1501.83,-2176.33,-623.69,-6675.28,,,,-22905.6,-29179.7,,-990.37,,-2468.86,-1804.26,677,,False,False,False,False,False,False,True
644581,1,-746.31,-437.53,-1984.31,,-390.51,303.16,-2210.92,-422.97,-87.74,-1443.44,-378.65,38183.0,-7368.65,,-5517.45,-2524.2,-943.61,-1787.21,-1278.26,-3217.3,,-269.79,-4463.27,,,-763.66,,,-1450.15,504,3.0,False,False,False,False,False,False,False
613867,1,-261.57,-220.54,-672.17,,-1998.23,,,-1220.81,-182.18,,,1541.03,,,,-1164.87,,-738.89,-1888.52,-542.43,-516.3,-1491.43,-690.35,-474.55,-1081.12,-121.13,,-1233.1,,224,3.0,False,False,False,False,False,False,False
519682,1,-531.58,-447.17,-287.36,,,755.18,,-1586.03,-74.33,,,3619.47,,,,-118.38,-95.64,-657.58,-780.34,-559.51,,-1307.91,-245.77,-514.13,-4029.74,-90.51,,-1234.74,,759,,False,False,False,False,False,False,False
472491,1,-580.66,-126.77,-757.0,,-2010.3,,,-889.07,-167.63,,-336.02,9670.89,-1378.41,,-4995.18,,-269.22,-632.15,-1541.43,-470.07,,-444.88,-506.49,-370.14,-2737.27,-45.57,,,,181,5.0,False,False,False,False,False,False,False
523187,1,-630.06,-5.83,-325.89,-508.37,,,,-675.95,-265.95,-818.21,,2267.64,,-9.05,,,,,-559.08,-1465.72,-340.24,,-62.11,-787.66,,,,-1390.78,-374.38,925,,False,False,False,False,False,False,False
517905,1,-441.84,-476.32,-215.07,,-1287.38,2156.63,,-738.75,-197.73,-341.85,-273.17,15586.4,-388.76,,-4367.66,,,-552.33,-1544.96,,,-160.87,-461.37,,,-231.01,,-272.11,-824.39,707,,False,False,False,False,False,False,False
501107,1,-694.18,-188.84,-945.66,,-2086.97,761.42,-1493.58,-639.3,-194.23,-264.24,,10045.3,-1184.28,,-743.25,,,-1489.97,-746.95,-464.64,,-617.95,552.19,-1093.13,,,,,-1061.32,526,3.0,False,False,False,False,False,False,False
532415,1,-800.57,-265.58,-3922.3,,-1445.49,841.38,-4464.62,-2149.87,-495.1,-1442.5,,31536.5,-6189.01,,-7528.15,,,-1679.57,-1713.83,,,-93.43,-7988.51,-186.4,,-770.43,-150.03,-55.8,-1386.31,370,3.0,False,False,False,False,False,False,False
514911,1,-248.97,-145.17,-78.82,,-1114.38,155.82,,,-68.66,-940.14,,12872.5,-2573.6,,-1520.4,-1096.98,,-13.7,-232.73,,,-892.07,-551.66,-982.42,,,-69.64,-143.46,-445.99,893,,False,False,False,False,False,False,False
476808,1,-768.25,-322.27,-560.52,-852.13,-2247.48,3648.74,,-582.89,-142.81,-279.58,-261.21,45770.0,-6784.49,-121.64,-5647.08,,-392.8,-1041.93,-1003.9,-162.64,,-1554.36,-4598.54,-3149.51,,-408.84,-948.78,-137.07,-1343.5,693,,False,False,False,False,False,False,False
626310,1,-219.58,-458.62,-1064.07,,-811.61,434.56,,-485.21,-89.08,,-455.08,9541.4,-763.66,-56.06,-2460.67,-2391.56,,-161.71,-1411.46,-206.37,,-236.6,-1517.54,-3983.95,-1769.75,-202.29,,-116.79,,88,3.0,False,False,False,False,False,False,False
484877,1,-282.47,-359.12,-577.15,,,196.31,,,-152.0,-153.78,-205.41,9962.37,-775.21,-43.94,-2334.71,,-5.76,-470.71,-943.0,-103.88,,,-1683.25,,,,-252.77,-891.5,-599.39,758,,False,False,False,False,False,False,False
588090,1,-374.87,-319.05,-39.96,-750.03,-1618.24,37.21,,-696.4,-273.51,,-445.38,14433.0,-1925.77,-150.27,-244.3,-913.48,-165.49,-1562.5,-2017.58,,,-1490.25,-2389.75,-754.86,-3338.41,-239.35,,-481.19,,54,3.0,False,False,False,False,False,False,False
638151,1,-380.64,-91.79,-29.89,-518.09,,,,-193.79,-190.71,-692.36,-178.36,5898.74,-134.74,-55.71,,-2192.14,,-517.18,-2806.73,-292.21,,-900.84,-1095.19,,,,-518.11,,-620.52,682,,False,False,False,False,False,False,False
537429,1,-450.25,-556.5,-1547.27,,-1342.24,,,,-5.46,,-131.85,11212.7,-2649.85,-117.5,-5662.28,,,-368.45,-2150.59,-627.7,,-367.32,37.41,-399.15,-4649.36,,,-443.02,,894,,False,False,False,False,False,False,False
533454,1,-265.6,-437.61,-485.9,,-975.25,49.98,,-1629.48,-132.8,,-582.77,1904.49,,-101.44,,-1168.67,,-663.25,-1922.78,-495.35,,-966.85,207.02,-219.28,-3255.77,,-241.43,-1824.83,,364,3.0,False,False,False,False,False,False,False
654009,1,-237.34,-11.05,-1267.32,,-210.17,656.04,-1618.51,,-215.66,-1161.87,,5092.22,-622.77,-10.08,-615.72,-1645.14,-253.02,-258.36,-1389.93,-502.13,-160.16,-2.24,-690.48,-6312.9,,-48.9,-88.63,-1215.02,-149.33,976,,False,False,False,False,False,False,False
466152,1,-488.45,-400.05,-349.91,-461.53,-715.06,366.88,,-11.46,-36.35,,-22.37,4284.79,,-137.0,-1736.13,-1054.07,,-208.93,-2029.17,,,,50.93,,-2014.21,-75.32,,-948.26,,304,3.0,False,False,False,False,False,False,False
569847,1,-362.12,-398.94,-112.77,,,924.59,-1543.55,-1739.33,-273.66,-993.23,-528.45,19521.4,-3243.28,,,-151.04,-112.51,-292.12,-5150.92,-1658.31,,,-189.74,-902.89,,-394.36,,-561.73,-895.23,149,3.0,False,False,False,False,False,False,False
568819,1,-26.67,,-468.63,,-1356.72,531.44,,-1428.72,-174.46,-381.17,-307.97,7263.13,,-18.1,-2889.73,-1354.3,,-1272.51,-902.27,-31.17,,-89.46,-59.94,-1478.67,,-197.85,,-781.84,-634.41,786,,False,False,False,False,False,False,False
591112,1,-370.83,-281.65,-1083.61,,-282.72,,,-732.42,-353.75,-1515.83,-522.93,5515.78,-390.36,,-947.68,-581.12,,-46.98,-146.79,,,-689.61,-986.53,-3110.76,,-355.91,,,-390.76,615,,False,False,False,False,False,False,False
474363,1,-581.57,-749.55,-206.98,,-3016.0,2145.03,-3510.87,,-322.4,-177.99,-518.0,48329.8,-3459.57,-133.74,,-1078.78,-339.79,,-2009.96,-816.09,,-1428.86,-8522.83,-3120.48,,-634.95,-265.34,-1301.28,-1482.56,670,,False,False,False,False,False,False,False
517873,1,-1450.02,-802.22,-666.7,,-2626.52,,,-2512.26,-372.54,,-378.02,5008.48,,,-6351.84,,-480.98,-66.12,-2848.86,,,-382.22,-400.5,-2243.6,-4528.7,,,-785.16,,739,,False,False,False,False,False,False,False
492809,1,-261.89,-756.43,-685.59,,-140.62,338.47,,-765.96,-466.64,,-167.55,24970.7,-4589.5,-46.69,-8850.3,,-845.96,-1455.42,-1773.7,,,-283.45,-4652.81,-2550.16,-2222.09,,-583.77,,,566,3.0,False,False,False,False,False,False,False
554699,1,-111.53,-366.89,-1897.58,,-3234.0,,-3638.75,-1548.23,-1026.6,-1065.3,-663.9,55716.1,-9024.94,-166.22,-9202.9,-165.35,,,-1673.43,-2352.82,,-1984.21,-9144.24,,,-191.15,-244.09,-1594.34,-2479.63,226,3.0,False,False,False,False,False,False,True
596596,1,-616.13,-688.99,-658.82,,-916.51,1193.9,-2187.77,,-153.24,-198.73,-36.88,27556.1,-1521.0,-42.52,-5838.44,-1088.85,-513.07,-4485.35,-1036.31,-1251.78,,-1714.5,-3276.18,-1177.65,,-59.11,,-421.55,-199.9,513,3.0,False,False,False,False,False,False,False
630245,1,-411.74,-807.01,-946.54,,-4043.18,0.26,-1420.09,,-552.84,-896.17,-492.81,19851.8,-1683.86,,-2369.95,,-122.26,-897.45,-1078.18,-2137.58,,-98.7,-3049.22,-708.9,,-774.35,,-1078.56,-24.45,625,,False,False,False,False,False,False,False
493040,1,-663.43,-296.3,-1024.51,,,,-2471.74,-2573.85,-224.38,-2600.24,-1505.81,36648.7,-1771.94,,-5152.27,,-533.13,-2136.67,-3155.7,,,,-6946.99,-604.45,,-409.03,,-1039.02,-1978.9,564,3.0,False,False,False,False,False,False,False
624582,1,-736.13,-743.21,-790.0,,-2026.14,,-1490.35,-3727.25,-188.92,-1709.21,-430.6,19932.6,-1093.31,-249.55,-5351.65,,-825.82,-2897.09,-2138.36,-2681.9,,-777.15,-2725.06,-1391.86,,-69.29,,-243.41,-924.5,113,3.0,False,False,False,False,False,False,False
586522,1,-226.96,-439.71,-700.72,,-3847.61,,,-1211.2,-144.35,-1518.92,-489.49,24624.2,-966.51,-94.05,-9250.02,,-240.98,-3842.5,-2446.01,-1849.22,,,-3099.78,-624.86,,-300.25,,,-673.27,74,3.0,False,False,False,False,False,False,False
508436,1,-443.43,-805.0,-1509.86,,-626.61,258.53,-3771.57,-1438.09,-164.08,-1492.83,,30810.8,-3709.6,-170.49,,-864.18,-519.89,,-367.47,-209.03,,-1237.84,-4352.88,-893.95,,,-452.54,-745.21,-335.49,500,3.0,False,False,False,False,False,False,False
634660,1,-189.82,-49.45,-617.48,,-2610.74,246.09,-726.38,-1010.84,-329.26,-499.97,,9970.3,-950.3,,-6316.4,-771.77,,,-519.06,-480.01,-637.21,-710.99,-1478.48,-1318.71,,-142.33,-9.95,-219.87,-539.02,738,,False,False,False,False,False,False,False
490791,1,-172.89,-599.74,-187.78,,-1598.01,,,,-184.68,,-157.28,9141.52,-560.21,-363.75,-3140.29,-1883.54,-690.08,-1715.15,-879.75,,,,1724.94,-567.51,-4944.97,-45.43,,-657.34,,574,3.0,False,False,False,False,False,False,False
545039,1,-153.14,-967.44,-1785.24,,-3634.35,25.39,,,-519.88,,-228.64,31482.9,,-155.84,-2739.49,-640.66,-668.68,-2387.73,-594.89,-65.89,,-1262.13,-1472.14,-551.47,-5477.09,-77.82,-1144.66,-1051.43,,807,,False,False,False,False,False,False,False
458431,1,-470.0,-359.61,-892.49,,,,,,-319.36,,-169.21,21359.7,,-198.89,,-1496.08,-1398.03,-168.84,-3102.77,-1487.01,,-1228.31,-2459.85,-581.61,-5797.6,,-226.92,,,405,3.0,False,False,False,False,False,False,False
507767,1,-773.22,-600.93,-1829.56,-663.35,-148.9,,,-1477.05,-51.2,-898.15,,16895.2,-335.51,-18.47,,-127.62,-146.62,-603.93,-1003.32,-121.07,,-390.44,-949.96,-1294.88,,-151.6,,-719.23,-395.43,508,3.0,False,False,False,False,False,False,False
614771,1,-461.18,-332.15,-1652.16,,-2623.84,,,,-124.07,,-602.99,7183.97,-725.35,,,-108.27,,-463.92,-1913.38,-752.87,,-1095.98,945.79,-744.28,-2458.15,-295.19,,-661.32,,795,,False,False,False,False,False,False,False
574999,1,-295.21,-351.03,-325.92,,-726.54,406.59,,,-133.71,,,2460.78,,,,-1091.46,-83.01,,-1878.99,-63.27,,-385.16,-36.19,-80.97,-2585.49,-211.65,,,,126,3.0,False,False,False,False,False,False,False
459639,1,-188.56,-367.91,-2015.62,,-1809.67,762.58,,-491.93,-217.96,-1095.68,-903.75,16002.3,-2392.14,,-2821.98,,,-128.32,-541.42,,-197.8,-128.49,-157.3,-2460.17,,-29.47,-0.26,-61.71,-475.75,390,,False,False,False,False,False,False,False
477421,1,-122.8,-396.33,-32.47,,-964.16,8.92,,-352.9,-116.21,,,2824.52,-343.33,,,-2384.75,,-249.74,-817.99,-572.78,-293.3,,-235.52,,-1493.51,-121.34,,-558.13,,91,3.0,False,False,False,False,False,False,False
500286,1,-444.59,-135.0,-1519.84,,-310.79,96.09,,-1116.34,-425.91,-1283.44,-174.99,10488.0,,-226.47,,,,-1107.08,-1753.25,,-163.9,,457.72,-57.09,,-303.59,-356.64,-5.56,-991.32,531,3.0,False,False,False,False,False,False,False
563922,1,-778.16,,-2698.76,,-1204.63,821.26,-2189.25,-506.57,-134.26,-321.48,-184.19,15981.3,-1838.84,-232.4,-2270.98,-530.15,-241.2,-849.52,-2558.93,-1328.24,-269.02,,-475.44,-1831.74,,-477.32,,-221.51,-125.48,972,,False,False,False,False,False,False,False
476924,1,-578.71,-449.49,-667.91,,-312.85,25.98,,-1024.06,-31.72,-1187.61,,3034.04,,,-1486.29,-904.16,,-454.47,-782.14,-237.9,,-643.05,101.01,-732.04,,,-68.55,-671.35,-512.99,711,,False,False,False,False,False,False,False
549057,1,-298.98,-656.04,-736.17,,-1655.36,37.78,,-1449.85,-172.05,,-420.83,20615.5,,-205.72,-394.48,,-524.85,,-408.09,,,-491.57,-5184.39,,-3610.87,-312.54,-345.6,-888.89,,258,5.0,False,False,False,False,False,False,False
526937,1,-536.45,-234.83,-151.79,,,,-2783.43,-2058.35,-445.27,-1563.8,,18987.4,,-76.58,-3682.0,-1027.49,-684.29,-845.64,-2310.6,-834.94,,-2085.69,-1147.23,-2407.29,,-546.01,,-196.41,-460.89,415,3.0,False,False,False,False,False,False,False
544932,1,-931.06,-78.81,-506.57,,-178.37,87.55,-1719.76,,-158.25,-1337.11,-136.89,3616.01,-404.62,,,,,-378.43,-707.59,-97.04,,-977.23,-79.92,-164.23,,,-32.01,-309.0,-776.67,860,,False,False,False,False,False,False,False
631223,1,-463.52,-321.68,-48.96,,-326.12,244.81,,-50.19,-123.26,,-581.51,2231.14,,,-783.66,,,-857.02,-2356.05,,,-137.09,-7.18,-439.34,-2256.24,,,,,38,3.0,False,False,False,False,False,False,False
470451,1,-302.52,-180.91,-92.76,,,,-1390.25,-1123.03,-35.23,-1521.9,-449.88,2253.05,-2716.99,,-141.07,,-77.15,-253.0,-2262.91,-465.58,-148.57,,518.05,-105.53,,,,-818.21,-451.0,632,,False,False,False,False,False,False,False
510743,1,-52.29,-56.44,-14.84,,-646.62,78.28,,-12.43,-312.44,,,3518.61,-3307.19,,-2172.81,-1522.21,,-128.69,-2300.01,,-309.17,-831.86,117.58,,-4597.41,-151.59,,,,960,,False,False,False,False,False,False,False
535859,1,-313.96,-276.81,-321.06,,-251.44,274.37,,-40.41,-35.97,-2147.27,-299.55,3268.36,-462.35,,-3393.05,-920.32,,-322.66,-193.41,-659.35,,-81.13,-588.38,-84.93,,-134.74,,,-594.24,607,,False,False,False,False,False,False,False
506142,1,-341.5,-550.9,-3035.94,,-3077.26,,,-615.59,-437.68,,,33095.9,-3305.96,-0.98,,,-497.03,-567.0,-1612.83,-575.18,,-2709.26,-5446.28,-129.65,-5204.14,-417.83,,,,805,,False,False,False,False,False,False,False
655145,1,-490.86,-208.26,-659.27,,-2019.23,1131.06,,-3028.62,-266.86,,,19398.6,-1915.71,,-5309.77,-417.86,-177.37,-2799.75,-2312.2,-1906.49,,-272.55,-1858.76,-2036.54,-1694.58,,,-232.23,,428,,False,False,False,False,False,False,False
593687,1,-162.9,-197.54,-255.67,,-627.88,,-1839.41,-541.9,-196.58,-1873.89,-260.23,4189.57,,-19.92,,,,-619.16,-626.38,-341.31,-374.48,-902.52,320.68,,,,,-433.78,-495.65,4,3.0,False,False,False,False,False,False,False
614464,1,-679.14,-650.06,-978.94,,-4267.13,286.27,,-1085.43,-30.16,,-926.81,13704.5,-1853.84,-185.51,-1479.92,-542.58,-194.1,-902.83,-384.06,-542.24,,,-1060.49,-350.92,-2983.96,-407.77,-342.88,-394.07,,218,3.0,False,False,False,False,False,False,False
587099,1,-484.27,-733.88,-1571.35,-616.58,-2489.18,,-1833.5,-2537.07,-344.75,-1203.12,-319.87,27644.0,-3116.08,-373.63,-2406.81,-1043.48,-287.7,-961.16,-1557.72,,,-818.94,-2619.56,-970.12,,-101.59,,-401.11,-743.37,65,3.0,False,False,False,False,False,False,False
575968,1,-145.91,-403.45,-817.79,,,1121.94,,-1152.81,-122.63,-648.71,,8695.11,-797.15,-86.77,-3543.4,,-471.37,-253.02,-821.77,,-765.9,-1212.38,589.57,-550.48,,-322.31,-280.88,-753.56,-374.31,118,,False,False,False,False,False,False,False
504269,1,-657.23,-315.29,-1447.99,,-2674.01,1125.94,-2703.0,-627.71,-175.84,-1735.35,-65.16,17433.9,-224.28,-109.6,-3956.98,-1379.41,-365.61,-54.32,-180.25,-1610.1,-594.19,-1763.94,-1151.13,,,-382.06,,-408.13,-331.39,827,,False,False,False,False,False,False,False
533905,1,-220.66,-491.1,-3510.38,,-700.15,1067.97,,,-355.18,-689.6,-132.68,20494.0,-511.5,,,-653.83,-517.49,-2568.85,-2176.15,,,,-2578.35,-891.3,,,,-661.36,-1724.37,359,3.0,False,False,False,False,False,False,False
544724,1,-458.5,-569.92,-70.49,,-925.79,,,-1453.3,-553.42,-944.29,,12238.6,-591.23,,,,,-796.67,-650.14,-434.49,,-86.88,-91.8,-1028.29,,,-67.4,-200.56,-929.36,294,3.0,False,False,False,False,False,False,False
501337,1,-443.91,-421.01,-259.65,,-3416.25,,-977.52,,-146.54,-1144.26,-434.74,26420.6,-5000.82,-27.31,-27.19,-3003.25,-651.42,-4576.59,-1739.3,-1319.73,,-1150.39,-3419.92,,,-433.95,,,-383.5,748,,False,False,False,False,False,False,False
598822,1,-284.96,-1522.99,-914.47,-1428.96,-4764.4,727.47,,,-251.27,,-1020.52,8162.74,,-136.61,-7403.65,-2494.15,,-6040.57,-7237.02,-543.0,-1117.38,-1737.31,236.34,-1193.69,-11884.8,,-134.04,-36.36,,957,,False,False,False,False,False,False,False
547818,1,-702.22,-576.79,-2030.3,,-2400.43,4759.59,-10328.5,-883.61,-455.27,-1378.04,-362.61,298496.0,-6914.72,-157.19,-15065.6,-2823.29,-4719.22,-2829.38,-2036.19,,,,-86630.0,-20378.8,,-18.82,-254.97,,-3106.27,265,3.0,False,False,False,False,False,False,True
583605,1,-598.55,-345.36,-1803.05,,-2688.16,528.75,-2051.8,-2519.11,-168.45,-1259.48,,31837.9,-3120.62,,,-175.43,-1882.63,-430.25,-31.07,-1490.34,,-2988.42,-5729.65,-529.45,,-387.74,,-7.41,-1748.99,85,3.0,False,False,False,False,False,False,False
609666,1,-131.69,-374.07,-683.16,,-2017.12,483.59,,-266.93,-325.84,,,12439.8,-444.74,-203.84,-7020.95,-700.71,-178.85,-633.62,-1214.75,-572.35,,-1677.58,26.76,-265.2,-3372.0,-230.63,,,,278,,False,False,False,False,False,False,False
651744,1,-157.39,-214.4,-2.84,,,,,-2083.86,-262.02,,-588.42,1103.44,-4.58,-109.37,,-1436.54,-330.62,,-1149.01,-65.64,-294.87,-1159.32,-223.54,,-141.76,,,,,822,,False,False,False,False,False,False,False
459832,1,-533.92,-590.54,-1062.16,,-2722.5,1500.17,-4442.39,-3755.75,-735.2,-735.23,-720.38,59570.7,-4517.37,,-4048.52,-3553.49,-829.06,-5618.55,-4930.19,-2238.02,,-4163.13,-12051.0,-62.89,,-444.07,,-186.91,-1098.78,388,3.0,False,False,False,False,False,False,True
486563,1,-816.52,-451.19,-364.15,-830.48,-1918.54,2215.78,-840.14,-86.22,-336.4,-375.96,-828.04,45817.3,-8431.8,-240.82,-7739.21,-749.36,,,-1880.98,-933.83,,-2278.25,-5495.69,-905.51,,-351.51,-35.53,-3063.62,-2487.76,646,,False,False,False,False,False,False,False
492106,1,-196.85,-530.21,-2269.01,,-1375.83,230.79,,-1747.28,-444.03,-544.66,-430.11,19408.8,-529.45,-22.01,-2890.39,-190.08,-139.1,-1059.51,-931.72,,,-50.55,-809.23,-1218.5,,-78.84,,-395.6,-824.01,950,,False,False,False,False,False,False,False
