Unnamed: 0,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,Status
67854732,570284,0,595104,1756029644,1.0,-1,-1,,,,,common
67854747,570284,0,595104,1745356347,1.0,-1,-1,,,,,common
67854748,570284,0,595104,1747018616,1.0,-1,-1,,,,,common
67854749,570284,0,595104,1747772133,1.0,-1,-1,,,,,common
67854750,570284,0,595104,1748780004,1.0,-1,-1,,,,,common
67854757,570284,0,595104,1757233309,1.0,-1,-1,,,,,common
67854758,570284,0,595104,1758995063,1.0,-1,-1,,,,,common
67854759,570284,0,595104,1759826783,1.0,-1,-1,,,,,common
67854783,570284,0,595104,1760315530,1.0,-1,-1,,,,,common
67854804,570284,0,546999,1746635961,1.0,-1,-1,,,,,common
67854805,570284,0,546999,1745966246,1.0,-1,-1,,,,,common
67854857,570284,0,643925,1742940191,1.0,-1,-1,,,,,common
67854859,570284,0,546999,1740659076,1.0,-1,-1,,,,,common
67854860,570284,0,546999,1741485498,1.0,-1,-1,,,,,common
67854861,570284,0,546999,1742438514,1.0,-1,-1,,,,,common
67854863,570284,0,546999,1744680664,1.0,-1,-1,,,,,common
67854864,570284,0,546999,1745242634,1.0,-1,-1,,,,,common
67854865,570284,0,546999,1745267624,1.0,-1,-1,,,,,common
67854871,570284,0,546999,1746283041,1.0,-1,-1,,,,,common
69176315,572500,0,638752,1763018064,1.0,-1,-1,,,,,common
69176329,572500,0,638752,1763027524,1.0,-1,-1,,,,,common
69176332,572500,0,638752,1762970902,1.0,-1,-1,,,,,common
69176338,572500,1,638752,1750186524,1.0,5,5,20.9894,154.237,22.6482,156.841,common
69176340,572500,1,638752,1737076401,1.0,5,5,20.9894,154.237,22.6482,156.841,common
69176341,572500,1,638752,1737564252,1.0,5,5,20.9894,154.237,22.6482,156.841,common
69176344,572500,0,638752,1762990237,1.0,-1,-1,,,,,common
69176347,572500,0,649553,1763004866,1.0,-1,-1,,,,,common
69176348,572500,1,649553,1749870387,1.0,5,5,20.9894,154.237,21.1925,153.287,common
69176350,572500,1,649553,1751381380,1.0,5,5,20.9894,154.237,21.1925,153.287,common
69176352,572500,1,649553,1749242863,1.0,5,5,20.9894,154.237,21.1925,153.287,common
69176355,572500,1,649553,1737476071,1.0,5,5,20.9894,154.237,21.1925,153.287,common
69176359,572500,0,649553,1737045200,1.0,-1,-1,,,,,common
69176364,572500,0,649553,1737036714,1.0,-1,-1,,,,,common
69176365,572500,1,638752,1763012284,1.0,5,5,20.9894,154.237,22.6482,156.841,common
69176366,572500,1,638752,1762998401,1.0,5,5,20.9894,154.237,22.6482,156.841,common
69176367,572500,1,638752,1762966588,1.0,5,5,20.9894,154.237,22.6482,156.841,common
69176368,572500,1,638752,1763015756,1.0,5,5,20.9894,154.237,22.6482,156.841,common
69176369,572500,0,638752,1763007785,1.0,-1,-1,,,,,common
69176378,572500,1,615605,1763023286,1.0,5,5,20.9894,154.237,21.7308,153.632,common
69176415,572500,1,615605,1763002527,1.0,5,5,20.9894,154.237,21.7308,153.632,common
69176422,572500,1,615605,1763021721,1.0,5,5,20.9894,154.237,21.7308,153.632,common
69176425,572500,0,615605,1762981386,1.0,-1,-1,,,,,common
69176427,572500,1,615605,1749218685,1.0,5,5,20.9894,154.237,21.7308,153.632,common
69176432,572500,1,615605,1749357788,1.0,5,5,20.9894,154.237,21.7308,153.632,common
69176436,572500,1,615605,1749888531,1.0,5,5,20.9894,154.237,21.7308,153.632,common
69176439,572500,1,615605,1737488734,1.0,5,5,20.9894,154.237,21.7308,153.632,common
69176449,572500,1,636990,1749257632,1.0,5,0,20.9894,154.237,41.6555,-45.6054,common
69176456,572500,1,594766,1750992008,1.0,5,3,20.9894,154.237,-25.679000000000002,-110.916,common
69176461,572500,1,604223,1751190629,1.0,5,3,20.9894,154.237,-24.6075,-111.79700000000001,common
69176462,572500,1,604223,1750719404,1.0,5,3,20.9894,154.237,-24.6075,-111.79700000000001,common
69176469,572500,1,546999,1749689463,1.0,5,3,20.9894,154.237,-23.788,-110.90700000000001,common
69176471,572500,1,636990,1749245687,1.0,5,0,20.9894,154.237,41.6555,-45.6054,common
69176506,572500,1,519424,1751169442,1.0,5,4,20.9894,154.237,0.44933900000000004,-165.89,common
69176515,572500,1,519424,1749861187,1.0,5,4,20.9894,154.237,0.44933900000000004,-165.89,common
69176522,572500,1,581406,1749827638,1.0,5,0,20.9894,154.237,30.7566,-39.3742,common
69176524,572500,1,649553,1762991338,1.0,5,5,20.9894,154.237,21.1925,153.287,common
69176526,572500,1,546999,1749637427,1.0,5,3,20.9894,154.237,-23.788,-110.90700000000001,common
69176532,572500,0,649553,1762983089,1.0,-1,-1,,,,,common
75363836,581406,0,615605,1750159176,1.0,-1,-1,,,,,common
75363868,581406,0,615605,1750429143,1.0,-1,-1,,,,,common
75363870,581406,0,551810,1751350553,1.0,-1,-1,,,,,common
75363872,581406,1,649553,1763547777,1.0,0,5,30.7566,-39.3742,21.1925,153.287,common
75363879,581406,0,649553,1751298950,1.0,-1,-1,,,,,common
75363881,581406,0,649553,1750750103,1.0,-1,-1,,,,,common
75363882,581406,1,636990,1763953405,1.0,0,0,30.7566,-39.3742,41.6555,-45.6054,common
75363884,581406,1,636990,1764105175,1.0,0,0,30.7566,-39.3742,41.6555,-45.6054,common
75363886,581406,1,636990,1763741892,1.0,0,0,30.7566,-39.3742,41.6555,-45.6054,common
75363891,581406,0,638752,1751398263,1.0,-1,-1,,,,,common
75363892,581406,0,572500,1749283773,1.0,-1,-1,,,,,common
75363893,581406,0,572500,1749834005,1.0,-1,-1,,,,,common
75363894,581406,0,594766,1750460034,1.0,-1,-1,,,,,common
75363895,581406,1,649553,1763266479,1.0,0,5,30.7566,-39.3742,21.1925,153.287,common
75363897,581406,0,519424,1749926497,1.0,-1,-1,,,,,common
75363899,581406,0,604223,1749444908,1.0,-1,-1,,,,,common
75363900,581406,0,604223,1751483837,1.0,-1,-1,,,,,common
75363901,581406,0,604223,1749806959,1.0,-1,-1,,,,,common
75363902,581406,1,649553,1763913891,1.0,0,5,30.7566,-39.3742,21.1925,153.287,common
82604904,593266,0,649553,1738714323,1.0,-1,-1,,,,,common
82604907,593266,0,649553,1739430212,1.0,-1,-1,,,,,common
82604908,593266,1,649553,1742729890,1.0,5,5,23.715999999999998,158.593,21.1925,153.287,common
82604911,593266,1,649553,1738438967,1.0,5,5,23.715999999999998,158.593,21.1925,153.287,common
82604913,593266,0,584811,1741930786,1.0,-1,-1,,,,,common
82604940,593266,0,649553,1739119041,1.0,-1,-1,,,,,common
82604944,593266,1,584811,1740204214,1.0,5,5,23.715999999999998,158.593,19.0678,160.12,common
82604949,593266,1,643925,1745802326,1.0,5,5,23.715999999999998,158.593,22.8452,156.058,common
82604951,593266,1,643925,1741396182,1.0,5,5,23.715999999999998,158.593,22.8452,156.058,common
82604968,593266,1,584811,1744313574,1.0,5,5,23.715999999999998,158.593,19.0678,160.12,common
82604970,593266,1,584811,1741886501,1.0,5,5,23.715999999999998,158.593,19.0678,160.12,common
82604972,593266,1,584811,1740397822,1.0,5,5,23.715999999999998,158.593,19.0678,160.12,common
82604973,593266,0,570284,1738924418,1.0,-1,-1,,,,,common
82604974,593266,1,570284,1746203739,1.0,5,5,23.715999999999998,158.593,20.5757,157.327,common
82604977,593266,1,570284,1737475122,1.0,5,5,23.715999999999998,158.593,20.5757,157.327,common
82604980,593266,1,643925,1742665398,1.0,5,5,23.715999999999998,158.593,22.8452,156.058,common
82604981,593266,1,643925,1743382040,1.0,5,5,23.715999999999998,158.593,22.8452,156.058,common
83494833,594766,1,649553,1760339750,1.0,3,5,-25.679000000000002,-110.916,21.1925,153.287,common
83494834,594766,1,546999,1759700729,1.0,3,3,-25.679000000000002,-110.916,-23.788,-110.90700000000001,common
83494835,594766,1,546999,1760589521,1.0,3,3,-25.679000000000002,-110.916,-23.788,-110.90700000000001,common
83494837,594766,1,546999,1760207216,1.0,3,3,-25.679000000000002,-110.916,-23.788,-110.90700000000001,common
83494838,594766,1,519424,1760175005,1.0,3,4,-25.679000000000002,-110.916,0.44933900000000004,-165.89,common
83494839,594766,1,519424,1759752301,1.0,3,4,-25.679000000000002,-110.916,0.44933900000000004,-165.89,common
83494840,594766,1,519424,1761317565,1.0,3,4,-25.679000000000002,-110.916,0.44933900000000004,-165.89,common
83494841,594766,1,636990,1751226608,1.0,3,0,-25.679000000000002,-110.916,41.6555,-45.6054,common
83494842,594766,1,551810,1762012255,1.0,3,4,-25.679000000000002,-110.916,-1.6907400000000001,-162.996,common
83494843,594766,1,551810,1759949628,1.0,3,4,-25.679000000000002,-110.916,-1.6907400000000001,-162.996,common
83494844,594766,1,551810,1751349965,1.0,3,4,-25.679000000000002,-110.916,-1.6907400000000001,-162.996,common
83494847,594766,1,604223,1759703993,1.0,3,3,-25.679000000000002,-110.916,-24.6075,-111.79700000000001,common
83494848,594766,1,604223,1761155273,1.0,3,3,-25.679000000000002,-110.916,-24.6075,-111.79700000000001,common
83494849,594766,1,546999,1761063834,1.0,3,3,-25.679000000000002,-110.916,-23.788,-110.90700000000001,common
83494878,594766,1,604223,1750759491,1.0,3,3,-25.679000000000002,-110.916,-24.6075,-111.79700000000001,common
83740668,595104,0,638752,1746922322,1.0,-1,-1,,,,,supplementary
83742126,595104,0,546999,1740173883,1.0,-1,-1,,,,,common
83742130,595104,0,546999,1739946143,1.0,-1,-1,,,,,common
83742188,595104,0,570284,1741082204,1.0,-1,-1,,,,,common
83742204,595104,0,570284,1742949165,1.0,-1,-1,,,,,common
83742205,595104,0,570284,1742942193,1.0,-1,-1,,,,,common
83742213,595104,0,570284,1742284292,1.0,-1,-1,,,,,common
83742222,595104,0,570284,1739817305,1.0,-1,-1,,,,,common
83742230,595104,0,546999,1740860382,1.0,-1,-1,,,,,common
83742233,595104,0,570284,1741026340,1.0,-1,-1,,,,,common
83742234,595104,0,570284,1740138997,1.0,-1,-1,,,,,common
83742239,595104,0,570284,1740969326,1.0,-1,-1,,,,,common
83742576,595104,0,570284,1745254947,1.0,-1,-1,,,,,common
83742582,595104,0,570284,1750496143,1.0,-1,-1,,,,,common
83742586,595104,0,570284,1749237039,1.0,-1,-1,,,,,common
83742602,595104,0,570284,1747196466,1.0,-1,-1,,,,,common
83742606,595104,0,570284,1745375212,1.0,-1,-1,,,,,common
83742612,595104,0,570284,1748715888,1.0,-1,-1,,,,,common
83742644,595104,0,570284,1757923004,1.0,-1,-1,,,,,common
83742646,595104,0,570284,1757133421,1.0,-1,-1,,,,,common
83742671,595104,0,570284,1751748135,1.0,-1,-1,,,,,common
83742681,595104,0,570284,1745316468,1.0,-1,-1,,,,,common
83742686,595104,0,570284,1754006610,1.0,-1,-1,,,,,common
83742689,595104,0,570284,1755209739,1.0,-1,-1,,,,,common
83742690,595104,0,570284,1756715918,1.0,-1,-1,,,,,common
83742705,595104,0,570284,1754477229,1.0,-1,-1,,,,,common
90170167,604223,1,519424,1760231988,1.0,3,4,-24.6075,-111.79700000000001,0.44933900000000004,-165.89,common
90170257,604223,0,594766,1761262195,1.0,-1,-1,,,,,common
90170258,604223,0,594766,1761287181,1.0,-1,-1,,,,,common
90170259,604223,1,546999,1761830204,1.0,3,3,-24.6075,-111.79700000000001,-23.788,-110.90700000000001,common
90170262,604223,0,546999,1761554013,1.0,-1,-1,,,,,common
90170264,604223,0,546999,1761174515,1.0,-1,-1,,,,,common
90170266,604223,0,546999,1759823379,1.0,-1,-1,,,,,common
90170267,604223,0,594766,1759772111,1.0,-1,-1,,,,,common
90170268,604223,0,594766,1760882747,1.0,-1,-1,,,,,common
90170286,604223,1,594766,1760450007,1.0,3,3,-24.6075,-111.79700000000001,-25.679000000000002,-110.916,common
90170287,604223,1,594766,1760664902,1.0,3,3,-24.6075,-111.79700000000001,-25.679000000000002,-110.916,common
90170290,604223,0,546999,1759858791,1.0,-1,-1,,,,,common
90170336,604223,0,519424,1761144095,1.0,-1,-1,,,,,common
90170337,604223,0,551810,1761741382,1.0,-1,-1,,,,,common
90170339,604223,0,551810,1761290653,1.0,-1,-1,,,,,common
90170368,604223,0,551810,1761529345,1.0,-1,-1,,,,,common
90170371,604223,0,649553,1761268289,1.0,-1,-1,,,,,common
90170372,604223,1,572500,1749290613,1.0,3,5,-24.6075,-111.79700000000001,20.9894,154.237,common
90170373,604223,1,638752,1749228338,1.0,3,5,-24.6075,-111.79700000000001,22.6482,156.841,common
90170377,604223,1,594766,1759799055,1.0,3,3,-24.6075,-111.79700000000001,-25.679000000000002,-110.916,common
90170380,604223,1,594766,1761864239,1.0,3,3,-24.6075,-111.79700000000001,-25.679000000000002,-110.916,common
90170381,604223,1,594766,1761548111,1.0,3,3,-24.6075,-111.79700000000001,-25.679000000000002,-110.916,common
90170388,604223,0,649553,1759889081,1.0,-1,-1,,,,,common
90170394,604223,0,551810,1760860835,1.0,-1,-1,,,,,common
90170399,604223,1,649553,1760378830,1.0,3,5,-24.6075,-111.79700000000001,21.1925,153.287,common
90170400,604223,0,649553,1760957400,1.0,-1,-1,,,,,common
97056424,615605,1,638752,1737217423,1.0,5,5,21.7308,153.632,22.6482,156.841,common
97056427,615605,1,638752,1737036558,1.0,5,5,21.7308,153.632,22.6482,156.841,common
97056435,615605,0,572500,1762957658,1.0,-1,-1,,,,,common
97056436,615605,0,572500,1763011617,1.0,-1,-1,,,,,common
97056481,615605,1,638752,1737331103,1.0,5,5,21.7308,153.632,22.6482,156.841,common
97056488,615605,0,638752,1737311701,1.0,-1,-1,,,,,common
97056493,615605,1,638752,1749238686,1.0,5,5,21.7308,153.632,22.6482,156.841,common
97056501,615605,1,638752,1737249377,1.0,5,5,21.7308,153.632,22.6482,156.841,common
97056553,615605,1,638752,1737358954,1.0,5,5,21.7308,153.632,22.6482,156.841,common
97056618,615605,1,649553,1750876608,1.0,5,5,21.7308,153.632,21.1925,153.287,common
97056623,615605,0,572500,1737408689,1.0,-1,-1,,,,,common
97056651,615605,1,572500,1737536800,1.0,5,5,21.7308,153.632,20.9894,154.237,common
97056653,615605,1,594766,1751285274,1.0,5,3,21.7308,153.632,-25.679000000000002,-110.916,common
97056656,615605,1,636990,1750778765,1.0,5,0,21.7308,153.632,41.6555,-45.6054,common
97056677,615605,1,572500,1737187778,1.0,5,5,21.7308,153.632,20.9894,154.237,common
97056712,615605,0,519424,1750312250,1.0,-1,-1,,,,,common
97056729,615605,1,551810,1749816689,1.0,5,4,21.7308,153.632,-1.6907400000000001,-162.996,common
97056733,615605,1,551810,1750170987,1.0,5,4,21.7308,153.632,-1.6907400000000001,-162.996,common
97056749,615605,0,572500,1762951309,1.0,-1,-1,,,,,common
97056750,615605,1,572500,1751289688,1.0,5,5,21.7308,153.632,20.9894,154.237,common
97056813,615605,1,572500,1737176013,1.0,5,5,21.7308,153.632,20.9894,154.237,common
97056827,615605,1,572500,1737006748,1.0,5,5,21.7308,153.632,20.9894,154.237,common
97056842,615605,1,572500,1737432833,1.0,5,5,21.7308,153.632,20.9894,154.237,common
97056853,615605,1,604223,1749420243,1.0,5,3,21.7308,153.632,-24.6075,-111.79700000000001,common
97056855,615605,0,649553,1762976485,1.0,-1,-1,,,,,common
97056866,615605,1,572500,1737457669,1.0,5,5,21.7308,153.632,20.9894,154.237,common
97056872,615605,1,519424,1750784582,1.0,5,4,21.7308,153.632,0.44933900000000004,-165.89,common
97057014,615605,1,649553,1737135279,1.0,5,5,21.7308,153.632,21.1925,153.287,common
97057086,615605,0,649553,1762964908,1.0,-1,-1,,,,,common
97057130,615605,1,649553,1737117623,1.0,5,5,21.7308,153.632,21.1925,153.287,common
97057163,615605,0,638752,1762957425,1.0,-1,-1,,,,,common
97057169,615605,0,638752,1763006447,1.0,-1,-1,,,,,common
97057182,615605,0,638752,1762963129,1.0,-1,-1,,,,,common
97057221,615605,0,638752,1762981474,1.0,-1,-1,,,,,common
97057276,615605,1,649553,1737244661,1.0,5,5,21.7308,153.632,21.1925,153.287,common
97057312,615605,0,638752,1762957196,1.0,-1,-1,,,,,common
