Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
629627,6,625756,1750615756,3.0,4.0,3.0,1.0,-165.0,-25.0,-111.0
542649,2,476813,1750805049,150.0,,,,,,
572391,3,476813,1750805049,150.0,,,,,,
534034,6,657173,1750874956,2.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0
599441,6,625756,1751393356,1.0,4.0,3.0,1.0,-165.0,-25.0,-111.0
534034,6,625756,1751566156,5.0,4.0,3.0,1.0,-165.0,-25.0,-111.0
538892,0,541619,1752317992,1.0,,,,,,
599441,6,509607,1752516556,6.0,2.0,4.0,-22.0,91.0,1.0,-165.0
538892,0,541619,1752587310,1.0,,,,,,
534034,6,509607,1752689356,5.0,2.0,4.0,-22.0,91.0,1.0,-165.0
544074,1,538892,1752810672,1.0,4.0,2.0,2.35166,-161.322,-23.5953,91.3571
544074,1,541619,1752839167,1.0,4.0,4.0,2.35166,-161.322,5.91178,-161.276
544074,1,541619,1753118785,1.0,4.0,4.0,2.35166,-161.322,5.91178,-161.276
538892,0,541619,1753188734,1.0,,,,,,
599441,6,499467,1753207756,3.0,1.0,2.0,-29.0,-13.0,-22.0,91.0
585212,6,509607,1753207756,5.0,2.0,4.0,-22.0,91.0,1.0,-165.0
544074,1,538892,1753290832,1.0,4.0,2.0,2.35166,-161.322,-23.5953,91.3571
629627,6,509607,1753380556,3.0,2.0,4.0,-22.0,91.0,1.0,-165.0
538892,0,544074,1753387035,1.0,,,,,,
585212,6,499467,1753466956,1.0,1.0,2.0,-29.0,-13.0,-22.0,91.0
544074,1,541619,1753474745,1.0,4.0,4.0,2.35166,-161.322,5.91178,-161.276
534034,6,499467,1753553356,2.0,1.0,2.0,-29.0,-13.0,-22.0,91.0
544074,0,538892,1753624117,1.0,,,,,,
541619,0,538892,1753678609,1.0,,,,,,
538892,0,544074,1753821897,1.0,,,,,,
544074,1,541619,1753876260,1.0,4.0,4.0,2.35166,-161.322,5.91178,-161.276
544074,0,541619,1753885852,1.0,,,,,,
538892,0,544074,1754026788,1.0,,,,,,
544074,0,538892,1754326588,1.0,,,,,,
544074,1,538892,1754401516,1.0,4.0,2.0,2.35166,-161.322,-23.5953,91.3571
544074,1,541619,1754559262,1.0,4.0,4.0,2.35166,-161.322,5.91178,-161.276
544074,0,541619,1754587909,1.0,,,,,,
538892,0,541619,1754662746,1.0,,,,,,
544074,0,541619,1754712347,1.0,,,,,,
544074,1,541619,1754747610,1.0,4.0,4.0,2.35166,-161.322,5.91178,-161.276
542965,6,509607,1754762956,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0
544074,0,538892,1754857017,1.0,,,,,,
544074,1,538892,1754866789,1.0,4.0,2.0,2.35166,-161.322,-23.5953,91.3571
544074,1,538892,1754946491,1.0,4.0,2.0,2.35166,-161.322,-23.5953,91.3571
635665,6,625756,1755022156,5.0,0.0,3.0,33.0,-41.0,-25.0,-111.0
538892,0,544074,1755051207,1.0,,,,,,
544074,0,541619,1755313442,1.0,,,,,,
544074,1,538892,1755385742,1.0,4.0,2.0,2.35166,-161.322,-23.5953,91.3571
544074,1,541619,1755544805,1.0,4.0,4.0,2.35166,-161.322,5.91178,-161.276
544074,0,541619,1755574438,1.0,,,,,,
538892,0,541619,1755690295,1.0,,,,,,
538892,6,509607,1755713356,6.0,2.0,4.0,-22.0,91.0,1.0,-165.0
541619,0,544074,1755723452,1.0,,,,,,
544074,0,538892,1755753667,1.0,,,,,,
568093,6,625756,1755799756,1.0,0.0,3.0,33.0,-41.0,-25.0,-111.0
544074,1,541619,1755818454,1.0,4.0,4.0,2.35166,-161.322,5.91178,-161.276
541619,0,538892,1755865737,1.0,,,,,,
568093,6,499467,1756663756,1.0,3.0,2.0,-25.0,-111.0,-22.0,91.0
464459,6,625756,1756922956,2.0,0.0,3.0,33.0,-41.0,-25.0,-111.0
464459,6,499467,1757527756,4.0,3.0,2.0,-25.0,-111.0,-22.0,91.0
635665,6,499467,1757700556,4.0,3.0,2.0,-25.0,-111.0,-22.0,91.0
568093,6,561157,1759342156,1.0,2.0,0.0,-22.0,91.0,33.0,-41.0
635665,6,561157,1759428556,6.0,2.0,0.0,-22.0,91.0,33.0,-41.0
570284,6,509607,1760638156,1.0,5.0,4.0,22.0,156.0,1.0,-165.0
643925,6,625756,1761156556,3.0,4.0,3.0,1.0,-165.0,-25.0,-111.0
649553,6,625756,1761242956,1.0,4.0,3.0,1.0,-165.0,-25.0,-111.0
570284,6,625756,1762193356,4.0,4.0,3.0,1.0,-165.0,-25.0,-111.0
643925,6,509607,1762452556,4.0,5.0,4.0,22.0,156.0,1.0,-165.0
649553,6,509607,1762625356,2.0,5.0,4.0,22.0,156.0,1.0,-165.0
570284,6,616453,1763921356,2.0,0.0,5.0,33.0,-41.0,22.0,156.0
649553,6,616453,1764266956,6.0,0.0,5.0,33.0,-41.0,22.0,156.0
570284,6,561157,1764353356,6.0,3.0,0.0,-25.0,-111.0,33.0,-41.0
643925,6,561157,1764439756,5.0,3.0,0.0,-25.0,-111.0,33.0,-41.0
598006,6,657173,1765562956,1.0,5.0,1.0,22.0,156.0,-29.0,-13.0
612711,6,561157,1765822156,1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0
598006,6,561157,1766167756,3.0,1.0,0.0,-29.0,-13.0,33.0,-41.0
643411,6,561157,1767204556,1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0
610497,5,640784,1767225600,271.92,,,,,,
610497,5,630626,1767225600,961.13,,,,,,
552988,5,610497,1767225600,3704.63,,,,,,
610497,5,567195,1767225600,2020.36,,,,,,
610497,5,527449,1767225600,164.35,,,,,,
610497,5,459381,1767225600,516.88,,,,,,
610497,5,595298,1767225600,707.62,,,,,,
610497,5,466907,1767225600,382.9,,,,,,
610497,5,589943,1767225600,299.92,,,,,,
610497,5,537281,1767225600,476.32,,,,,,
610497,5,523927,1767225600,191.06,,,,,,
610497,5,580426,1767225600,180.33,,,,,,
610497,5,616315,1767225600,365.16,,,,,,
610497,5,503701,1767225600,1626.32,,,,,,
610497,5,632961,1767225600,196.78,,,,,,
610497,5,473173,1767225600,91.95,,,,,,
610497,5,620120,1767225600,119.2,,,,,,
610497,5,575030,1767225600,3200.7,,,,,,
578531,5,640784,1767225600,127.15,,,,,,
578531,5,503218,1767225600,794.95,,,,,,
578531,5,630626,1767225600,5216.01,,,,,,
510031,5,578531,1767225600,535.49,,,,,,
552988,5,578531,1767225600,44432.6,,,,,,
578531,5,567195,1767225600,4032.44,,,,,,
578531,5,527449,1767225600,112.79,,,,,,
578531,5,459381,1767225600,564.37,,,,,,
578531,5,595298,1767225600,3687.96,,,,,,
578531,5,466907,1767225600,604.91,,,,,,
578531,5,606730,1767225600,1122.89,,,,,,
578531,5,589943,1767225600,1464.95,,,,,,
578531,5,577992,1767225600,4967.63,,,,,,
578531,5,537281,1767225600,951.82,,,,,,
578531,5,523927,1767225600,1875.25,,,,,,
578531,5,580426,1767225600,765.2,,,,,,
578531,5,616315,1767225600,94.12,,,,,,
578531,5,642329,1767225600,842.49,,,,,,
578531,5,503701,1767225600,2131.32,,,,,,
578531,5,632961,1767225600,779.39,,,,,,
578531,5,473173,1767225600,979.19,,,,,,
578531,5,620120,1767225600,6814.56,,,,,,
578531,5,575030,1767225600,3994.14,,,,,,
578531,5,621924,1767225600,1367.71,,,,,,
657076,5,640784,1767225600,983.51,,,,,,
657076,5,630626,1767225600,4887.83,,,,,,
552988,5,657076,1767225600,36157.5,,,,,,
657076,5,527449,1767225600,384.3,,,,,,
657076,5,459381,1767225600,595.71,,,,,,
657076,5,595298,1767225600,2596.98,,,,,,
657076,5,466907,1767225600,458.72,,,,,,
657076,5,589943,1767225600,1950.69,,,,,,
657076,5,537281,1767225600,530.82,,,,,,
657076,5,523927,1767225600,1922.91,,,,,,
657076,5,580426,1767225600,501.28,,,,,,
657076,5,616315,1767225600,1384.47,,,,,,
657076,5,642329,1767225600,719.92,,,,,,
657076,5,503701,1767225600,180.6,,,,,,
657076,5,473173,1767225600,242.37,,,,,,
657076,5,620120,1767225600,5823.53,,,,,,
657076,5,575030,1767225600,7256.03,,,,,,
657076,5,621924,1767225600,1257.76,,,,,,
478754,5,630626,1767225600,6376.02,,,,,,
510031,5,478754,1767225600,197.45,,,,,,
552988,5,478754,1767225600,29465.3,,,,,,
478754,5,527449,1767225600,334.0,,,,,,
478754,5,459381,1767225600,546.44,,,,,,
478754,5,595298,1767225600,1567.57,,,,,,
478754,5,466907,1767225600,1232.64,,,,,,
478754,5,589943,1767225600,1763.76,,,,,,
478754,5,577992,1767225600,179.32,,,,,,
478754,5,523927,1767225600,904.42,,,,,,
478754,5,616315,1767225600,671.78,,,,,,
478754,5,642329,1767225600,885.78,,,,,,
478754,5,571970,1767225600,132.51,,,,,,
478754,5,632961,1767225600,105.23,,,,,,
478754,5,473173,1767225600,2312.74,,,,,,
478754,5,620120,1767225600,2277.9,,,,,,
478754,5,621924,1767225600,611.39,,,,,,
575295,5,630626,1767225600,1131.09,,,,,,
552988,5,575295,1767225600,25163.8,,,,,,
575295,5,527449,1767225600,516.47,,,,,,
575295,5,459381,1767225600,173.64,,,,,,
575295,5,595298,1767225600,1609.94,,,,,,
575295,5,466907,1767225600,429.42,,,,,,
575295,5,577992,1767225600,2117.18,,,,,,
575295,5,537281,1767225600,277.44,,,,,,
575295,5,523927,1767225600,1211.81,,,,,,
575295,5,595581,1767225600,1191.34,,,,,,
575295,5,616315,1767225600,2.91,,,,,,
575295,5,642329,1767225600,280.94,,,,,,
575295,5,571970,1767225600,60.24,,,,,,
575295,5,632961,1767225600,281.97,,,,,,
575295,5,473173,1767225600,2150.02,,,,,,
575295,5,620120,1767225600,1213.18,,,,,,
575295,5,575030,1767225600,5529.22,,,,,,
575295,5,621924,1767225600,1638.18,,,,,,
568284,5,630626,1767225600,5053.94,,,,,,
552988,5,568284,1767225600,7039.65,,,,,,
568284,5,567195,1767225600,1147.37,,,,,,
568284,5,527449,1767225600,285.7,,,,,,
568284,5,459381,1767225600,267.45,,,,,,
568284,5,595298,1767225600,3054.32,,,,,,
568284,5,466907,1767225600,701.36,,,,,,
568284,5,589943,1767225600,369.91,,,,,,
568284,5,577992,1767225600,279.83,,,,,,
568284,5,537281,1767225600,141.32,,,,,,
568284,5,523927,1767225600,584.34,,,,,,
568284,5,595581,1767225600,1772.19,,,,,,
568284,5,616315,1767225600,955.54,,,,,,
568284,5,642329,1767225600,818.09,,,,,,
568284,5,503701,1767225600,2456.28,,,,,,
568284,5,571970,1767225600,92.37,,,,,,
568284,5,632961,1767225600,439.2,,,,,,
568284,5,473173,1767225600,3084.78,,,,,,
568284,5,620120,1767225600,164.3,,,,,,
568284,5,575030,1767225600,3861.34,,,,,,
568284,5,621924,1767225600,817.27,,,,,,
508898,5,503218,1767225600,1437.55,,,,,,
508898,5,630626,1767225600,7216.68,,,,,,
510031,5,508898,1767225600,2664.62,,,,,,
552988,5,508898,1767225600,50214.1,,,,,,
508898,5,567195,1767225600,5377.2,,,,,,
508898,5,527449,1767225600,73.45,,,,,,
508898,5,459381,1767225600,624.98,,,,,,
508898,5,595298,1767225600,2939.52,,,,,,
508898,5,466907,1767225600,1068.85,,,,,,
508898,5,589943,1767225600,2951.76,,,,,,
508898,5,537281,1767225600,1414.3,,,,,,
508898,5,523927,1767225600,3035.49,,,,,,
508898,5,580426,1767225600,384.0,,,,,,
508898,5,595581,1767225600,1272.62,,,,,,
508898,5,642329,1767225600,187.12,,,,,,
508898,5,503701,1767225600,3744.72,,,,,,
508898,5,473173,1767225600,1245.58,,,,,,
508898,5,620120,1767225600,13481.8,,,,,,
508898,5,575030,1767225600,19974.0,,,,,,
508898,5,621924,1767225600,1053.33,,,,,,
510031,5,538892,1767225600,612.53,,,,,,
552988,5,538892,1767225600,7866.03,,,,,,
538892,5,567195,1767225600,804.6,,,,,,
538892,5,527449,1767225600,66.56,,,,,,
538892,5,459381,1767225600,206.85,,,,,,
538892,5,595298,1767225600,2929.23,,,,,,
538892,5,466907,1767225600,411.67,,,,,,
538892,5,589943,1767225600,1336.5,,,,,,
538892,5,577992,1767225600,2087.94,,,,,,
538892,5,537281,1767225600,115.09,,,,,,
538892,5,523927,1767225600,318.53,,,,,,
538892,5,580426,1767225600,287.96,,,,,,
538892,5,642329,1767225600,1700.68,,,,,,
538892,5,632961,1767225600,232.76,,,,,,
538892,5,473173,1767225600,397.53,,,,,,
620120,5,538892,1767225600,1256.32,,,,,,
538892,5,575030,1767225600,2011.04,,,,,,
538892,5,621924,1767225600,7084.51,,,,,,
510031,5,572391,1767225600,323.44,,,,,,
552988,5,572391,1767225600,9063.18,,,,,,
572391,5,567195,1767225600,593.37,,,,,,
572391,5,527449,1767225600,377.58,,,,,,
572391,5,459381,1767225600,330.92,,,,,,
572391,5,595298,1767225600,642.73,,,,,,
572391,5,466907,1767225600,288.38,,,,,,
572391,5,589943,1767225600,1117.58,,,,,,
572391,5,577992,1767225600,619.38,,,,,,
572391,5,537281,1767225600,315.44,,,,,,
572391,5,580426,1767225600,140.14,,,,,,
572391,5,616315,1767225600,253.64,,,,,,
572391,5,503701,1767225600,1960.88,,,,,,
572391,5,632961,1767225600,214.29,,,,,,
572391,5,473173,1767225600,787.03,,,,,,
620120,5,572391,1767225600,1472.17,,,,,,
572391,5,575030,1767225600,7690.99,,,,,,
572391,5,621924,1767225600,3433.52,,,,,,
552988,5,542965,1767225600,14865.8,,,,,,
542965,5,567195,1767225600,1031.52,,,,,,
542965,5,527449,1767225600,149.53,,,,,,
542965,5,459381,1767225600,737.83,,,,,,
542965,5,595298,1767225600,3375.37,,,,,,
542965,5,466907,1767225600,177.36,,,,,,
542965,5,589943,1767225600,232.68,,,,,,
542965,5,537281,1767225600,136.94,,,,,,
542965,5,523927,1767225600,1100.57,,,,,,
542965,5,580426,1767225600,613.8,,,,,,
542965,5,595581,1767225600,1637.51,,,,,,
542965,5,616315,1767225600,1420.57,,,,,,
542965,5,642329,1767225600,415.8,,,,,,
542965,5,571970,1767225600,210.09,,,,,,
542965,5,632961,1767225600,373.32,,,,,,
542965,5,473173,1767225600,310.96,,,,,,
542965,5,620120,1767225600,804.21,,,,,,
542965,5,575030,1767225600,8413.6,,,,,,
542965,5,621924,1767225600,798.15,,,,,,
536951,5,503218,1767225600,1252.81,,,,,,
552988,5,536951,1767225600,5234.64,,,,,,
536951,5,567195,1767225600,4019.67,,,,,,
536951,5,527449,1767225600,507.47,,,,,,
536951,5,459381,1767225600,200.63,,,,,,
536951,5,595298,1767225600,1391.04,,,,,,
536951,5,466907,1767225600,620.27,,,,,,
536951,5,589943,1767225600,449.32,,,,,,
536951,5,577992,1767225600,2552.28,,,,,,
536951,5,537281,1767225600,421.71,,,,,,
536951,5,523927,1767225600,475.36,,,,,,
536951,5,580426,1767225600,394.63,,,,,,
536951,5,595581,1767225600,954.38,,,,,,
536951,5,616315,1767225600,2141.56,,,,,,
536951,5,642329,1767225600,1414.94,,,,,,
536951,5,503701,1767225600,3296.54,,,,,,
536951,5,473173,1767225600,221.54,,,,,,
536951,5,620120,1767225600,1187.43,,,,,,
536951,5,575030,1767225600,4620.27,,,,,,
552988,5,466976,1767225600,38019.8,,,,,,
466976,5,527449,1767225600,640.95,,,,,,
466976,5,459381,1767225600,2249.28,,,,,,
466976,5,595298,1767225600,7533.16,,,,,,
466976,5,466907,1767225600,576.32,,,,,,
466976,5,589943,1767225600,3435.72,,,,,,
466976,5,577992,1767225600,3963.81,,,,,,
466976,5,537281,1767225600,848.82,,,,,,
466976,5,523927,1767225600,3202.79,,,,,,
466976,5,642329,1767225600,1652.08,,,,,,
466976,5,503701,1767225600,5169.73,,,,,,
466976,5,571970,1767225600,168.32,,,,,,
466976,5,632961,1767225600,723.89,,,,,,
466976,5,473173,1767225600,7146.89,,,,,,
466976,5,620120,1767225600,248.9,,,,,,
466976,5,575030,1767225600,5749.62,,,,,,
466976,5,621924,1767225600,3816.99,,,,,,
510031,5,607386,1767225600,915.56,,,,,,
552988,5,607386,1767225600,67455.8,,,,,,
607386,5,567195,1767225600,3985.69,,,,,,
607386,5,527449,1767225600,352.43,,,,,,
607386,5,459381,1767225600,174.81,,,,,,
607386,5,595298,1767225600,5638.62,,,,,,
607386,5,466907,1767225600,2396.91,,,,,,
607386,5,589943,1767225600,622.79,,,,,,
607386,5,537281,1767225600,170.71,,,,,,
607386,5,523927,1767225600,4129.17,,,,,,
607386,5,580426,1767225600,790.97,,,,,,
607386,5,595581,1767225600,618.59,,,,,,
607386,5,642329,1767225600,2377.76,,,,,,
607386,5,503701,1767225600,6084.53,,,,,,
607386,5,632961,1767225600,347.93,,,,,,
607386,5,473173,1767225600,3632.97,,,,,,
620120,5,607386,1767225600,601.22,,,,,,
607386,5,575030,1767225600,18698.1,,,,,,
607386,5,621924,1767225600,2016.27,,,,,,
628223,5,503218,1767225600,2582.67,,,,,,
628223,5,630626,1767225600,8091.25,,,,,,
510031,5,628223,1767225600,1129.49,,,,,,
552988,5,628223,1767225600,86251.6,,,,,,
628223,5,567195,1767225600,9336.13,,,,,,
628223,5,527449,1767225600,576.14,,,,,,
628223,5,459381,1767225600,978.47,,,,,,
628223,5,595298,1767225600,8384.06,,,,,,
628223,5,466907,1767225600,1096.37,,,,,,
628223,5,606730,1767225600,1846.53,,,,,,
628223,5,537281,1767225600,948.57,,,,,,
628223,5,523927,1767225600,4632.3,,,,,,
628223,5,580426,1767225600,30.83,,,,,,
628223,5,595581,1767225600,3739.59,,,,,,
628223,5,642329,1767225600,4394.98,,,,,,
628223,5,503701,1767225600,7443.2,,,,,,
628223,5,571970,1767225600,304.78,,,,,,
628223,5,632961,1767225600,520.28,,,,,,
628223,5,473173,1767225600,6636.04,,,,,,
628223,5,620120,1767225600,4485.42,,,,,,
628223,5,575030,1767225600,19153.4,,,,,,
628223,5,621924,1767225600,1117.73,,,,,,
516236,5,630626,1767225600,39291.8,,,,,,
510031,5,516236,1767225600,6908.27,,,,,,
552988,5,516236,1767225600,159997.0,,,,,,
516236,5,567195,1767225600,32142.3,,,,,,
516236,5,527449,1767225600,713.06,,,,,,
516236,5,459381,1767225600,1904.74,,,,,,
516236,5,595298,1767225600,1406.81,,,,,,
516236,5,466907,1767225600,1929.22,,,,,,
516236,5,589943,1767225600,6938.77,,,,,,
516236,5,537281,1767225600,5302.1,,,,,,
516236,5,523927,1767225600,2618.5,,,,,,
516236,5,580426,1767225600,8956.1,,,,,,
516236,5,595581,1767225600,11185.4,,,,,,
516236,5,616315,1767225600,4836.31,,,,,,
516236,5,503701,1767225600,2574.66,,,,,,
516236,5,571970,1767225600,280.38,,,,,,
516236,5,632961,1767225600,353.31,,,,,,
516236,5,473173,1767225600,2489.02,,,,,,
516236,5,620120,1767225600,146800.0,,,,,,
516236,5,575030,1767225600,41464.4,,,,,,
516236,5,621924,1767225600,47400.0,,,,,,
492701,5,503218,1767225600,1399.05,,,,,,
492701,5,630626,1767225600,9335.04,,,,,,
492701,5,536346,1767225600,6111.55,,,,,,
492701,5,520660,1767225600,4744.49,,,,,,
552988,5,492701,1767225600,39167.1,,,,,,
492701,5,527449,1767225600,170.12,,,,,,
492701,5,459381,1767225600,1819.6,,,,,,
492701,5,595298,1767225600,8665.54,,,,,,
492701,5,466907,1767225600,1433.99,,,,,,
492701,5,589943,1767225600,4463.25,,,,,,
492701,5,523927,1767225600,2261.47,,,,,,
492701,5,595581,1767225600,3006.51,,,,,,
