Unnamed: 0,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,Status
53710752,551810,1,572500,1750476974,1.0,4,5,-1.6907400000000001,-162.996,20.9894,154.237,common
53710769,551810,0,594766,1761526193,1.0,-1,-1,,,,,common
53710849,551810,1,638752,1750720345,1.0,4,5,-1.6907400000000001,-162.996,22.6482,156.841,common
53710850,551810,1,638752,1749924745,1.0,4,5,-1.6907400000000001,-162.996,22.6482,156.841,common
53710853,551810,1,638752,1749382441,1.0,4,5,-1.6907400000000001,-162.996,22.6482,156.841,common
53710902,551810,0,546999,1760170621,1.0,-1,-1,,,,,common
53710904,551810,0,546999,1760845016,1.0,-1,-1,,,,,common
53710905,551810,1,546999,1751239155,1.0,4,3,-1.6907400000000001,-162.996,-23.788,-110.90700000000001,common
53710965,551810,1,546999,1749871034,1.0,4,3,-1.6907400000000001,-162.996,-23.788,-110.90700000000001,common
53710967,551810,0,546999,1750702608,1.0,-1,-1,,,,,common
53710970,551810,0,615605,1749366401,1.0,-1,-1,,,,,common
53711020,551810,1,636990,1750404392,1.0,4,0,-1.6907400000000001,-162.996,41.6555,-45.6054,common
53711022,551810,1,636990,1750127953,1.0,4,0,-1.6907400000000001,-162.996,41.6555,-45.6054,common
53711023,551810,0,636990,1749780049,1.0,-1,-1,,,,,common
62212111,561312,0,581406,1766548838,1.0,-1,-1,,,,,supplementary
69176315,572500,0,638752,1763018064,1.0,-1,-1,,,,,common
69176329,572500,0,638752,1763027524,1.0,-1,-1,,,,,common
69176332,572500,0,638752,1762970902,1.0,-1,-1,,,,,common
69176338,572500,1,638752,1750186524,1.0,5,5,20.9894,154.237,22.6482,156.841,common
69176340,572500,1,638752,1737076401,1.0,5,5,20.9894,154.237,22.6482,156.841,common
69176341,572500,1,638752,1737564252,1.0,5,5,20.9894,154.237,22.6482,156.841,common
69176344,572500,0,638752,1762990237,1.0,-1,-1,,,,,common
69176365,572500,1,638752,1763012284,1.0,5,5,20.9894,154.237,22.6482,156.841,common
69176366,572500,1,638752,1762998401,1.0,5,5,20.9894,154.237,22.6482,156.841,common
69176367,572500,1,638752,1762966588,1.0,5,5,20.9894,154.237,22.6482,156.841,common
69176368,572500,1,638752,1763015756,1.0,5,5,20.9894,154.237,22.6482,156.841,common
69176369,572500,0,638752,1763007785,1.0,-1,-1,,,,,common
69176378,572500,1,615605,1763023286,1.0,5,5,20.9894,154.237,21.7308,153.632,common
69176415,572500,1,615605,1763002527,1.0,5,5,20.9894,154.237,21.7308,153.632,common
69176422,572500,1,615605,1763021721,1.0,5,5,20.9894,154.237,21.7308,153.632,common
69176425,572500,0,615605,1762981386,1.0,-1,-1,,,,,common
69176427,572500,1,615605,1749218685,1.0,5,5,20.9894,154.237,21.7308,153.632,common
69176432,572500,1,615605,1749357788,1.0,5,5,20.9894,154.237,21.7308,153.632,common
69176436,572500,1,615605,1749888531,1.0,5,5,20.9894,154.237,21.7308,153.632,common
69176439,572500,1,615605,1737488734,1.0,5,5,20.9894,154.237,21.7308,153.632,common
69176449,572500,1,636990,1749257632,1.0,5,0,20.9894,154.237,41.6555,-45.6054,common
69176456,572500,1,594766,1750992008,1.0,5,3,20.9894,154.237,-25.679000000000002,-110.916,common
69176469,572500,1,546999,1749689463,1.0,5,3,20.9894,154.237,-23.788,-110.90700000000001,common
69176471,572500,1,636990,1749245687,1.0,5,0,20.9894,154.237,41.6555,-45.6054,common
69176522,572500,1,581406,1749827638,1.0,5,0,20.9894,154.237,30.7566,-39.3742,common
69176526,572500,1,546999,1749637427,1.0,5,3,20.9894,154.237,-23.788,-110.90700000000001,common
75363836,581406,0,615605,1750159176,1.0,-1,-1,,,,,common
75363868,581406,0,615605,1750429143,1.0,-1,-1,,,,,common
75363870,581406,0,551810,1751350553,1.0,-1,-1,,,,,common
75363882,581406,1,636990,1763953405,1.0,0,0,30.7566,-39.3742,41.6555,-45.6054,common
75363884,581406,1,636990,1764105175,1.0,0,0,30.7566,-39.3742,41.6555,-45.6054,common
75363886,581406,1,636990,1763741892,1.0,0,0,30.7566,-39.3742,41.6555,-45.6054,common
75363891,581406,0,638752,1751398263,1.0,-1,-1,,,,,common
75363892,581406,0,572500,1749283773,1.0,-1,-1,,,,,common
75363893,581406,0,572500,1749834005,1.0,-1,-1,,,,,common
75363894,581406,0,594766,1750460034,1.0,-1,-1,,,,,common
82604913,593266,0,584811,1741930786,1.0,-1,-1,,,,,common
82604944,593266,1,584811,1740204214,1.0,5,5,23.715999999999998,158.593,19.0678,160.12,common
82604968,593266,1,584811,1744313574,1.0,5,5,23.715999999999998,158.593,19.0678,160.12,common
82604970,593266,1,584811,1741886501,1.0,5,5,23.715999999999998,158.593,19.0678,160.12,common
82604972,593266,1,584811,1740397822,1.0,5,5,23.715999999999998,158.593,19.0678,160.12,common
82605156,593266,1,561312,1748269657,1.0,5,3,23.715999999999998,158.593,-24.7653,-110.96600000000001,supplementary
83192702,594281,1,572500,1762838881,1.0,4,5,-0.133248,-173.53099999999998,20.9894,154.237,supplementary
83192929,594281,1,546999,1747543358,1.0,4,3,-0.133248,-173.53099999999998,-23.788,-110.90700000000001,common
83192939,594281,0,617074,1752689538,1.0,-1,-1,,,,,supplementary
83194168,594281,1,480268,1738552202,1.0,4,5,-0.133248,-173.53099999999998,21.5557,155.289,supplementary
83493502,594766,1,597391,1759792520,1.0,3,1,-25.679000000000002,-110.916,-24.8732,-9.89193,supplementary
83494279,594766,1,482973,1742182113,1.0,3,4,-25.679000000000002,-110.916,-2.2890099999999998,-165.239,common
83494467,594766,1,592525,1742376091,1.0,3,4,-25.679000000000002,-110.916,-1.83778,-170.232,supplementary
83494834,594766,1,546999,1759700729,1.0,3,3,-25.679000000000002,-110.916,-23.788,-110.90700000000001,common
83494835,594766,1,546999,1760589521,1.0,3,3,-25.679000000000002,-110.916,-23.788,-110.90700000000001,common
83494837,594766,1,546999,1760207216,1.0,3,3,-25.679000000000002,-110.916,-23.788,-110.90700000000001,common
83494841,594766,1,636990,1751226608,1.0,3,0,-25.679000000000002,-110.916,41.6555,-45.6054,common
83494842,594766,1,551810,1762012255,1.0,3,4,-25.679000000000002,-110.916,-1.6907400000000001,-162.996,common
83494843,594766,1,551810,1759949628,1.0,3,4,-25.679000000000002,-110.916,-1.6907400000000001,-162.996,common
83494844,594766,1,551810,1751349965,1.0,3,4,-25.679000000000002,-110.916,-1.6907400000000001,-162.996,common
83494849,594766,1,546999,1761063834,1.0,3,3,-25.679000000000002,-110.916,-23.788,-110.90700000000001,common
83494977,594766,1,597391,1759727319,1.0,3,1,-25.679000000000002,-110.916,-24.8732,-9.89193,supplementary
97056424,615605,1,638752,1737217423,1.0,5,5,21.7308,153.632,22.6482,156.841,common
97056427,615605,1,638752,1737036558,1.0,5,5,21.7308,153.632,22.6482,156.841,common
97056435,615605,0,572500,1762957658,1.0,-1,-1,,,,,common
97056436,615605,0,572500,1763011617,1.0,-1,-1,,,,,common
97056481,615605,1,638752,1737331103,1.0,5,5,21.7308,153.632,22.6482,156.841,common
97056488,615605,0,638752,1737311701,1.0,-1,-1,,,,,common
97056493,615605,1,638752,1749238686,1.0,5,5,21.7308,153.632,22.6482,156.841,common
97056501,615605,1,638752,1737249377,1.0,5,5,21.7308,153.632,22.6482,156.841,common
97056553,615605,1,638752,1737358954,1.0,5,5,21.7308,153.632,22.6482,156.841,common
97056623,615605,0,572500,1737408689,1.0,-1,-1,,,,,common
97056651,615605,1,572500,1737536800,1.0,5,5,21.7308,153.632,20.9894,154.237,common
97056653,615605,1,594766,1751285274,1.0,5,3,21.7308,153.632,-25.679000000000002,-110.916,common
97056656,615605,1,636990,1750778765,1.0,5,0,21.7308,153.632,41.6555,-45.6054,common
97056677,615605,1,572500,1737187778,1.0,5,5,21.7308,153.632,20.9894,154.237,common
97056729,615605,1,551810,1749816689,1.0,5,4,21.7308,153.632,-1.6907400000000001,-162.996,common
97056733,615605,1,551810,1750170987,1.0,5,4,21.7308,153.632,-1.6907400000000001,-162.996,common
97056749,615605,0,572500,1762951309,1.0,-1,-1,,,,,common
97056750,615605,1,572500,1751289688,1.0,5,5,21.7308,153.632,20.9894,154.237,common
97056813,615605,1,572500,1737176013,1.0,5,5,21.7308,153.632,20.9894,154.237,common
97056827,615605,1,572500,1737006748,1.0,5,5,21.7308,153.632,20.9894,154.237,common
97056842,615605,1,572500,1737432833,1.0,5,5,21.7308,153.632,20.9894,154.237,common
97056866,615605,1,572500,1737457669,1.0,5,5,21.7308,153.632,20.9894,154.237,common
97057163,615605,0,638752,1762957425,1.0,-1,-1,,,,,common
97057169,615605,0,638752,1763006447,1.0,-1,-1,,,,,common
97057182,615605,0,638752,1762963129,1.0,-1,-1,,,,,common
97057221,615605,0,638752,1762981474,1.0,-1,-1,,,,,common
97057312,615605,0,638752,1762957196,1.0,-1,-1,,,,,common
97057323,615605,0,638752,1762991414,1.0,-1,-1,,,,,common
99685025,619270,1,655636,1740968032,1.0,3,0,-25.3015,-111.04299999999999,36.4502,-37.8151,supplementary
110532648,636990,1,551810,1749564217,1.0,0,4,41.6555,-45.6054,-1.6907400000000001,-162.996,common
110532649,636990,1,551810,1749407522,1.0,0,4,41.6555,-45.6054,-1.6907400000000001,-162.996,common
110532658,636990,1,594766,1750684656,1.0,0,3,41.6555,-45.6054,-25.679000000000002,-110.916,common
110532671,636990,1,594766,1750869840,1.0,0,3,41.6555,-45.6054,-25.679000000000002,-110.916,common
110532756,636990,0,581406,1763711345,1.0,-1,-1,,,,,common
110532761,636990,0,581406,1763256012,1.0,-1,-1,,,,,common
110532762,636990,0,581406,1763997180,1.0,-1,-1,,,,,common
110532784,636990,0,581406,1764049961,1.0,-1,-1,,,,,common
110532786,636990,0,581406,1763206806,1.0,-1,-1,,,,,common
110532788,636990,0,581406,1763382976,1.0,-1,-1,,,,,common
110532812,636990,0,615605,1749907031,1.0,-1,-1,,,,,common
110532813,636990,0,638752,1750898817,1.0,-1,-1,,,,,common
110532817,636990,1,546999,1749599077,1.0,0,3,41.6555,-45.6054,-23.788,-110.90700000000001,common
110532818,636990,1,638752,1749391375,1.0,0,5,41.6555,-45.6054,22.6482,156.841,common
110532819,636990,0,546999,1749376997,1.0,-1,-1,,,,,common
110532829,636990,0,581406,1762990573,1.0,-1,-1,,,,,common
110532833,636990,1,615605,1751589919,1.0,0,5,41.6555,-45.6054,21.7308,153.632,common
110532848,636990,1,615605,1749545834,1.0,0,5,41.6555,-45.6054,21.7308,153.632,common
110532874,636990,1,615605,1749633659,1.0,0,5,41.6555,-45.6054,21.7308,153.632,common
110532880,636990,0,581406,1762974394,1.0,-1,-1,,,,,common
110532886,636990,0,581406,1750303179,1.0,-1,-1,,,,,common
110532887,636990,0,581406,1750237786,1.0,-1,-1,,,,,common
111565702,638752,0,645393,1742951720,1.0,-1,-1,,,,,supplementary
111566028,638752,0,572500,1737310442,1.0,-1,-1,,,,,common
111566264,638752,0,572500,1737513578,1.0,-1,-1,,,,,common
111566276,638752,0,594766,1750612070,1.0,-1,-1,,,,,common
111566304,638752,1,615605,1751159278,1.0,5,5,22.6482,156.841,21.7308,153.632,common
111566309,638752,0,615605,1737298988,1.0,-1,-1,,,,,common
111566314,638752,1,615605,1737245831,1.0,5,5,22.6482,156.841,21.7308,153.632,common
111566319,638752,1,615605,1763026595,1.0,5,5,22.6482,156.841,21.7308,153.632,common
111566333,638752,0,594766,1750683863,1.0,-1,-1,,,,,common
111566372,638752,0,636990,1749366642,1.0,-1,-1,,,,,common
111566373,638752,0,594766,1749560628,1.0,-1,-1,,,,,common
111566405,638752,0,594766,1750721100,1.0,-1,-1,,,,,common
111566412,638752,1,572500,1762974291,1.0,5,5,22.6482,156.841,20.9894,154.237,common
111566415,638752,0,551810,1750739005,1.0,-1,-1,,,,,common
111566433,638752,0,551810,1751313757,1.0,-1,-1,,,,,common
111566435,638752,1,572500,1737164309,1.0,5,5,22.6482,156.841,20.9894,154.237,common
111566438,638752,1,572500,1737316394,1.0,5,5,22.6482,156.841,20.9894,154.237,common
111566443,638752,0,572500,1749712275,1.0,-1,-1,,,,,common
111566458,638752,0,572500,1763005194,1.0,-1,-1,,,,,common
111566459,638752,0,546999,1750394584,1.0,-1,-1,,,,,common
111566461,638752,0,551810,1751232465,1.0,-1,-1,,,,,common
111566463,638752,1,572500,1762952421,1.0,5,5,22.6482,156.841,20.9894,154.237,common
111566477,638752,0,615605,1737472646,1.0,-1,-1,,,,,common
111566488,638752,0,615605,1737057628,1.0,-1,-1,,,,,common
111566490,638752,0,615605,1737171259,1.0,-1,-1,,,,,common
111566493,638752,0,615605,1737547084,1.0,-1,-1,,,,,common
111566494,638752,0,615605,1737294998,1.0,-1,-1,,,,,common
111566496,638752,1,572500,1762991225,1.0,5,5,22.6482,156.841,20.9894,154.237,common
111566502,638752,0,551810,1749884645,1.0,-1,-1,,,,,common
111566505,638752,0,572500,1736993661,1.0,-1,-1,,,,,common
116491087,645393,0,600329,1757588408,1.0,-1,-1,,,,,supplementary
122646210,655636,1,556718,1764657933,1.0,0,4,36.4502,-37.8151,-0.9259930000000001,-173.05599999999998,supplementary
122646314,655636,1,480375,1764345274,1.0,0,5,36.4502,-37.8151,22.7442,157.989,supplementary
122646764,655636,0,480375,1744335366,1.0,-1,-1,,,,,supplementary
4547122,476973,5,616315,1767225600,653.7,-1,-1,,,,,out of pairing
4547125,476973,5,503701,1767225600,41.35,-1,-1,,,,,out of pairing
4547144,476973,5,577992,1767225600,524.94,-1,-1,,,,,out of pairing
4547145,476973,5,580426,1767225600,49.4,-1,-1,,,,,out of pairing
4547159,476973,5,644226,1767225600,354.67,-1,-1,,,,,out of pairing
4547161,476973,5,632961,1767225600,77.32,-1,-1,,,,,out of pairing
4547162,476973,5,621924,1767225600,275.98,-1,-1,,,,,out of pairing
4547169,476973,5,575030,1767225600,2648.35,-1,-1,,,,,out of pairing
4547188,476973,5,473173,1767225600,419.24,-1,-1,,,,,out of pairing
4547192,476973,5,620120,1767225600,840.94,-1,-1,,,,,out of pairing
4547193,476973,5,527449,1767225600,191.64,-1,-1,,,,,out of pairing
4547210,476973,5,595298,1767225600,445.7,-1,-1,,,,,out of pairing
4547220,476973,5,466907,1767225600,213.54,-1,-1,,,,,out of pairing
4547233,476973,5,459381,1767225600,41.77,-1,-1,,,,,out of pairing
4547243,476973,5,536346,1767225600,767.86,-1,-1,,,,,out of pairing
4547252,476973,5,520660,1767225600,219.27,-1,-1,,,,,out of pairing
4547258,476973,5,606730,1767225600,209.29,-1,-1,,,,,out of pairing
5961201,479204,6,509607,1740873600,-1.0,0,4,33.0,-41.0,1.0,-165.0,out of pairing
5961202,479204,6,616453,1751587200,3.0,4,5,1.0,-165.0,22.0,156.0,out of pairing
5961211,479204,6,625756,1766016000,5.0,2,3,-22.0,91.0,-25.0,-111.0,out of pairing
5961214,479204,6,561157,1765152000,1.0,2,0,-22.0,91.0,33.0,-41.0,out of pairing
5961228,479204,6,561157,1766188800,3.0,4,0,1.0,-165.0,33.0,-41.0,out of pairing
5961229,479204,6,657173,1751760000,0.0,4,1,1.0,-165.0,-29.0,-13.0,out of pairing
5961238,479204,6,509607,1763510400,-1.0,0,4,33.0,-41.0,1.0,-165.0,out of pairing
5961241,479204,6,509607,1758326400,-1.0,0,4,33.0,-41.0,1.0,-165.0,out of pairing
5961510,479204,6,509607,1763510400,-1.0,0,4,33.0,-41.0,1.0,-165.0,out of pairing
5961511,479204,6,561157,1766188800,3.0,4,0,1.0,-165.0,33.0,-41.0,out of pairing
5961526,479204,6,509607,1758326400,-1.0,0,4,33.0,-41.0,1.0,-165.0,out of pairing
5961565,479204,6,561157,1765152000,1.0,2,0,-22.0,91.0,33.0,-41.0,out of pairing
5961583,479204,6,561157,1766188800,3.0,4,0,1.0,-165.0,33.0,-41.0,out of pairing
5961602,479204,6,616453,1751587200,3.0,4,5,1.0,-165.0,22.0,156.0,out of pairing
5961603,479204,6,509607,1763510400,-1.0,0,4,33.0,-41.0,1.0,-165.0,out of pairing
5961604,479204,6,561157,1765152000,1.0,2,0,-22.0,91.0,33.0,-41.0,out of pairing
5961615,479204,6,625756,1766016000,5.0,2,3,-22.0,91.0,-25.0,-111.0,out of pairing
5961616,479204,6,509607,1740873600,-1.0,0,4,33.0,-41.0,1.0,-165.0,out of pairing
5961619,479204,6,657173,1751760000,0.0,4,1,1.0,-165.0,-29.0,-13.0,out of pairing
5961621,479204,6,509607,1758326400,-1.0,0,4,33.0,-41.0,1.0,-165.0,out of pairing
5961626,479204,6,616453,1751587200,3.0,4,5,1.0,-165.0,22.0,156.0,out of pairing
5961627,479204,6,657173,1751760000,0.0,4,1,1.0,-165.0,-29.0,-13.0,out of pairing
5961628,479204,6,509607,1740873600,-1.0,0,4,33.0,-41.0,1.0,-165.0,out of pairing
5961629,479204,6,625756,1766016000,5.0,2,3,-22.0,91.0,-25.0,-111.0,out of pairing
5962360,479204,5,621924,1767225600,380.81,-1,-1,,,,,out of pairing
5962361,479204,5,571970,1767225600,162.83,-1,-1,,,,,out of pairing
5962364,479204,5,527449,1767225600,86.15,-1,-1,,,,,out of pairing
5962383,479204,5,473173,1767225600,1145.44,-1,-1,,,,,out of pairing
5962385,479204,5,459381,1767225600,67.44,-1,-1,,,,,out of pairing
5962386,479204,5,503701,1767225600,6053.71,-1,-1,,,,,out of pairing
5962387,479204,5,642329,1767225600,858.65,-1,-1,,,,,out of pairing
5962389,479204,5,616315,1767225600,4039.93,-1,-1,,,,,out of pairing
5962390,479204,5,595581,1767225600,3237.96,-1,-1,,,,,out of pairing
5962393,479204,5,523927,1767225600,369.41,-1,-1,,,,,out of pairing
5962396,479204,5,537281,1767225600,597.63,-1,-1,,,,,out of pairing
5962400,479204,5,589943,1767225600,2257.86,-1,-1,,,,,out of pairing
5962401,479204,5,466907,1767225600,1662.66,-1,-1,,,,,out of pairing
5962403,479204,5,595298,1767225600,2116.69,-1,-1,,,,,out of pairing
5962592,479204,6,625756,1766016000,5.0,2,3,-22.0,91.0,-25.0,-111.0,out of pairing
5962593,479204,6,509607,1740873600,-1.0,0,4,33.0,-41.0,1.0,-165.0,out of pairing
5962594,479204,6,657173,1751760000,0.0,4,1,1.0,-165.0,-29.0,-13.0,out of pairing
5962595,479204,6,616453,1751587200,3.0,4,5,1.0,-165.0,22.0,156.0,out of pairing
5962596,479204,6,561157,1765152000,1.0,2,0,-22.0,91.0,33.0,-41.0,out of pairing
5962598,479204,6,509607,1758326400,-1.0,0,4,33.0,-41.0,1.0,-165.0,out of pairing
5962603,479204,6,561157,1766188800,3.0,4,0,1.0,-165.0,33.0,-41.0,out of pairing
5962606,479204,6,509607,1763510400,-1.0,0,4,33.0,-41.0,1.0,-165.0,out of pairing
5962850,479204,6,616453,1751587200,3.0,4,5,1.0,-165.0,22.0,156.0,out of pairing
5962856,479204,6,561157,1765152000,1.0,2,0,-22.0,91.0,33.0,-41.0,out of pairing
5962857,479204,6,657173,1751760000,0.0,4,1,1.0,-165.0,-29.0,-13.0,out of pairing
5962858,479204,6,509607,1758326400,-1.0,0,4,33.0,-41.0,1.0,-165.0,out of pairing
5962860,479204,6,561157,1766188800,3.0,4,0,1.0,-165.0,33.0,-41.0,out of pairing
5962866,479204,6,509607,1763510400,-1.0,0,4,33.0,-41.0,1.0,-165.0,out of pairing
5962867,479204,6,625756,1766016000,5.0,2,3,-22.0,91.0,-25.0,-111.0,out of pairing
5962868,479204,6,509607,1740873600,-1.0,0,4,33.0,-41.0,1.0,-165.0,out of pairing
6653282,480268,5,503701,1767225600,2449.41,-1,-1,,,,,out of pairing
6653293,480268,5,616315,1767225600,468.21,-1,-1,,,,,out of pairing
6653308,480268,5,595581,1767225600,162.96,-1,-1,,,,,out of pairing
6653312,480268,5,575030,1767225600,4860.24,-1,-1,,,,,out of pairing
6653348,480268,5,621924,1767225600,903.74,-1,-1,,,,,out of pairing
6653355,480268,5,642329,1767225600,173.27,-1,-1,,,,,out of pairing
6653372,480268,5,473173,1767225600,1676.06,-1,-1,,,,,out of pairing
6653379,480268,5,536346,1767225600,1304.96,-1,-1,,,,,out of pairing
6653392,480268,5,630626,1767225600,4221.44,-1,-1,,,,,out of pairing
6653413,480268,5,503218,1767225600,525.2,-1,-1,,,,,out of pairing
6653419,480268,5,595298,1767225600,1351.64,-1,-1,,,,,out of pairing
6653431,480268,5,459381,1767225600,477.33,-1,-1,,,,,out of pairing
6653434,480268,5,527449,1767225600,400.9,-1,-1,,,,,out of pairing
6653436,480268,5,567195,1767225600,1192.07,-1,-1,,,,,out of pairing
6653446,480268,5,520660,1767225600,2102.52,-1,-1,,,,,out of pairing
6653448,480268,5,466907,1767225600,351.96,-1,-1,,,,,out of pairing
6653488,480268,5,644226,1767225600,1162.64,-1,-1,,,,,out of pairing
6653500,480268,5,620120,1767225600,652.59,-1,-1,,,,,out of pairing
6653503,480268,5,580426,1767225600,183.0,-1,-1,,,,,out of pairing
6653514,480268,5,632961,1767225600,300.64,-1,-1,,,,,out of pairing
6653535,480268,5,537281,1767225600,561.13,-1,-1,,,,,out of pairing
6653538,480268,5,577992,1767225600,73.15,-1,-1,,,,,out of pairing
6718868,480375,5,575030,1767225600,6340.75,-1,-1,,,,,out of pairing
6718869,480375,5,620120,1767225600,5842.82,-1,-1,,,,,out of pairing
6718870,480375,5,473173,1767225600,126.21,-1,-1,,,,,out of pairing
6718871,480375,5,632961,1767225600,636.82,-1,-1,,,,,out of pairing
6718873,480375,5,571970,1767225600,36.32,-1,-1,,,,,out of pairing
6718874,480375,5,503701,1767225600,207.26,-1,-1,,,,,out of pairing
6718877,480375,5,642329,1767225600,1829.81,-1,-1,,,,,out of pairing
6718878,480375,5,523927,1767225600,2973.16,-1,-1,,,,,out of pairing
6718879,480375,5,537281,1767225600,1065.67,-1,-1,,,,,out of pairing
6718881,480375,5,589943,1767225600,1346.23,-1,-1,,,,,out of pairing
6718919,480375,5,466907,1767225600,686.34,-1,-1,,,,,out of pairing
6718925,480375,5,595298,1767225600,1359.39,-1,-1,,,,,out of pairing
6718926,480375,5,459381,1767225600,635.24,-1,-1,,,,,out of pairing
6718927,480375,5,527449,1767225600,77.9,-1,-1,,,,,out of pairing
6718928,480375,5,567195,1767225600,6312.99,-1,-1,,,,,out of pairing
6718929,480375,5,630626,1767225600,5505.81,-1,-1,,,,,out of pairing
8327403,482973,5,621924,1767225600,1293.24,-1,-1,,,,,out of pairing
8327542,482973,5,577992,1767225600,102.65,-1,-1,,,,,out of pairing
8327543,482973,5,537281,1767225600,37.37,-1,-1,,,,,out of pairing
8327544,482973,5,595581,1767225600,255.08,-1,-1,,,,,out of pairing
8327549,482973,5,642329,1767225600,364.38,-1,-1,,,,,out of pairing
8327552,482973,5,503701,1767225600,274.12,-1,-1,,,,,out of pairing
8327554,482973,5,571970,1767225600,38.65,-1,-1,,,,,out of pairing
8327559,482973,5,473173,1767225600,116.24,-1,-1,,,,,out of pairing
8327563,482973,5,620120,1767225600,381.8,-1,-1,,,,,out of pairing
8327580,482973,5,640784,1767225600,1.78,-1,-1,,,,,out of pairing
8327582,482973,5,630626,1767225600,1371.52,-1,-1,,,,,out of pairing
8327583,482973,5,567195,1767225600,199.5,-1,-1,,,,,out of pairing
8327586,482973,5,527449,1767225600,93.2,-1,-1,,,,,out of pairing
