Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
639051,1,629627,1757333666,1.0,3.0,4.0,-25.421999999999997,-111.678,-1.16067,-162.983
477138,1,602912,1757346072,1.0,3.0,1.0,-24.7171,-111.47399999999999,-28.3801,-9.461839999999999
639051,0,477138,1757369163,1.0,,,,,,
639051,0,629627,1757393198,1.0,,,,,,
639051,0,602912,1757396771,1.0,,,,,,
477138,1,602912,1757408539,1.0,3.0,1.0,-24.7171,-111.47399999999999,-28.3801,-9.461839999999999
639051,0,477138,1757449967,1.0,,,,,,
639051,0,629627,1757496802,1.0,,,,,,
602912,0,477138,1757509418,1.0,,,,,,
629627,1,602912,1757588252,1.0,4.0,1.0,-1.16067,-162.983,-28.3801,-9.461839999999999
629627,0,602912,1757602150,1.0,,,,,,
629627,1,639051,1757628089,1.0,4.0,3.0,-1.16067,-162.983,-25.421999999999997,-111.678
629627,1,602912,1757645509,1.0,4.0,1.0,-1.16067,-162.983,-28.3801,-9.461839999999999
639051,1,602912,1757671200,1.0,3.0,1.0,-25.421999999999997,-111.678,-28.3801,-9.461839999999999
629627,1,477138,1757831762,1.0,4.0,3.0,-1.16067,-162.983,-24.7171,-111.47399999999999
602912,1,639051,1757897307,1.0,1.0,3.0,-28.3801,-9.461839999999999,-25.421999999999997,-111.678
477138,1,639051,1757901017,1.0,3.0,3.0,-24.7171,-111.47399999999999,-25.421999999999997,-111.678
602912,1,629627,1757936715,1.0,1.0,4.0,-28.3801,-9.461839999999999,-1.16067,-162.983
639051,1,602912,1757937620,1.0,3.0,1.0,-25.421999999999997,-111.678,-28.3801,-9.461839999999999
629627,6,657173,1757953674,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0
639051,1,629627,1758024384,1.0,3.0,4.0,-25.421999999999997,-111.678,-1.16067,-162.983
629627,6,625756,1758040074,7.0,4.0,3.0,1.0,-165.0,-25.0,-111.0
477138,0,639051,1758089230,1.0,,,,,,
629627,0,602912,1758110482,1.0,,,,,,
639051,0,477138,1758111733,1.0,,,,,,
639051,0,477138,1758141408,1.0,,,,,,
639051,0,629627,1758152431,1.0,,,,,,
602912,1,639051,1758164947,1.0,1.0,3.0,-28.3801,-9.461839999999999,-25.421999999999997,-111.678
534034,6,657173,1758212874,1.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0
477138,0,602912,1758219622,1.0,,,,,,
602912,0,477138,1758221193,1.0,,,,,,
477138,1,629627,1758226110,1.0,3.0,4.0,-24.7171,-111.47399999999999,-1.16067,-162.983
602912,0,477138,1758244006,1.0,,,,,,
629627,0,639051,1758265942,1.0,,,,,,
629627,0,639051,1758353448,1.0,,,,,,
639051,1,477138,1758355158,1.0,3.0,3.0,-25.421999999999997,-111.678,-24.7171,-111.47399999999999
602912,0,629627,1758355712,1.0,,,,,,
602912,0,477138,1758447105,1.0,,,,,,
477138,0,602912,1758494409,1.0,,,,,,
602912,0,639051,1758513879,1.0,,,,,,
602912,1,639051,1758520187,1.0,1.0,3.0,-28.3801,-9.461839999999999,-25.421999999999997,-111.678
602912,0,477138,1758574075,1.0,,,,,,
629627,0,639051,1758624078,1.0,,,,,,
629627,0,639051,1758633518,1.0,,,,,,
477138,1,602912,1758664997,1.0,3.0,1.0,-24.7171,-111.47399999999999,-28.3801,-9.461839999999999
629627,1,602912,1758687472,1.0,4.0,1.0,-1.16067,-162.983,-28.3801,-9.461839999999999
629627,0,477138,1758701751,1.0,,,,,,
602912,0,629627,1758724367,1.0,,,,,,
629627,0,639051,1758786551,1.0,,,,,,
639051,0,477138,1758805016,1.0,,,,,,
477138,0,602912,1758864500,1.0,,,,,,
639051,0,477138,1758875540,1.0,,,,,,
534034,6,625756,1758904074,5.0,4.0,3.0,1.0,-165.0,-25.0,-111.0
639051,0,602912,1758936468,1.0,,,,,,
477138,0,629627,1758938467,1.0,,,,,,
477138,0,629627,1758971719,1.0,,,,,,
639051,1,629627,1758972208,1.0,3.0,4.0,-25.421999999999997,-111.678,-1.16067,-162.983
477138,1,639051,1758990938,1.0,3.0,3.0,-24.7171,-111.47399999999999,-25.421999999999997,-111.678
639051,1,477138,1758998700,1.0,3.0,3.0,-25.421999999999997,-111.678,-24.7171,-111.47399999999999
639051,1,629627,1759018137,1.0,3.0,4.0,-25.421999999999997,-111.678,-1.16067,-162.983
477138,1,629627,1759018746,1.0,3.0,4.0,-24.7171,-111.47399999999999,-1.16067,-162.983
477138,1,602912,1759025961,1.0,3.0,1.0,-24.7171,-111.47399999999999,-28.3801,-9.461839999999999
639051,1,477138,1759034803,1.0,3.0,3.0,-25.421999999999997,-111.678,-24.7171,-111.47399999999999
639051,0,629627,1759046881,1.0,,,,,,
599441,6,657173,1759076874,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0
477138,1,639051,1759077424,1.0,3.0,3.0,-24.7171,-111.47399999999999,-25.421999999999997,-111.678
639051,0,629627,1759129333,1.0,,,,,,
477138,1,639051,1759183597,1.0,3.0,3.0,-24.7171,-111.47399999999999,-25.421999999999997,-111.678
602912,0,629627,1759199659,1.0,,,,,,
629627,1,639051,1759245444,1.0,4.0,3.0,-1.16067,-162.983,-25.421999999999997,-111.678
602912,0,629627,1759281047,1.0,,,,,,
629627,0,639051,1759303078,1.0,,,,,,
629627,0,639051,1759326203,1.0,,,,,,
585212,6,625756,1759336074,5.0,4.0,3.0,1.0,-165.0,-25.0,-111.0
639051,0,629627,1759389763,1.0,,,,,,
639051,0,477138,1759454335,1.0,,,,,,
629627,1,477138,1759485395,1.0,4.0,3.0,-1.16067,-162.983,-24.7171,-111.47399999999999
639051,1,629627,1759512281,1.0,3.0,4.0,-25.421999999999997,-111.678,-1.16067,-162.983
629627,1,602912,1759531637,1.0,4.0,1.0,-1.16067,-162.983,-28.3801,-9.461839999999999
629627,1,477138,1759571440,1.0,4.0,3.0,-1.16067,-162.983,-24.7171,-111.47399999999999
629627,0,639051,1759575049,1.0,,,,,,
599441,6,625756,1759595274,2.0,4.0,3.0,1.0,-165.0,-25.0,-111.0
639051,0,477138,1759728951,1.0,,,,,,
477138,1,629627,1759778207,1.0,3.0,4.0,-24.7171,-111.47399999999999,-1.16067,-162.983
477138,1,629627,1759976643,1.0,3.0,4.0,-24.7171,-111.47399999999999,-1.16067,-162.983
629627,0,477138,1759993071,1.0,,,,,,
477138,1,639051,1759997917,1.0,3.0,3.0,-24.7171,-111.47399999999999,-25.421999999999997,-111.678
629627,0,639051,1760080493,1.0,,,,,,
629627,1,534449,1760760137,1.0,4.0,2.0,-1.16067,-162.983,-24.0127,90.9734
572413,0,629627,1760766663,1.0,,,,,,
572413,0,505965,1760767745,1.0,,,,,,
629627,1,515794,1760769922,1.0,4.0,4.0,-1.16067,-162.983,6.71518,-165.25099999999998
505965,0,629627,1760770057,1.0,,,,,,
505965,0,515794,1760771806,1.0,,,,,,
629627,1,515794,1760772044,1.0,4.0,4.0,-1.16067,-162.983,6.71518,-165.25099999999998
505965,0,515794,1760772930,1.0,,,,,,
629627,1,505965,1760774970,1.0,4.0,4.0,-1.16067,-162.983,-3.88606,-166.18599999999998
629627,1,515794,1760777801,1.0,4.0,4.0,-1.16067,-162.983,6.71518,-165.25099999999998
572413,0,629627,1760778573,1.0,,,,,,
629627,1,505965,1760779757,1.0,4.0,4.0,-1.16067,-162.983,-3.88606,-166.18599999999998
505965,0,515794,1760780330,1.0,,,,,,
572413,0,505965,1760785846,1.0,,,,,,
629627,1,505965,1760786022,1.0,4.0,4.0,-1.16067,-162.983,-3.88606,-166.18599999999998
629627,1,505965,1760786276,1.0,4.0,4.0,-1.16067,-162.983,-3.88606,-166.18599999999998
629627,1,515794,1760789262,1.0,4.0,4.0,-1.16067,-162.983,6.71518,-165.25099999999998
572413,0,629627,1760791798,1.0,,,,,,
515794,0,505965,1760795907,1.0,,,,,,
585212,6,509607,1760804874,6.0,2.0,4.0,-22.0,91.0,1.0,-165.0
572413,0,515794,1760809254,1.0,,,,,,
505965,0,515794,1760809636,1.0,,,,,,
629627,0,505965,1760811996,1.0,,,,,,
629627,0,515794,1760814506,1.0,,,,,,
534449,0,544615,1760815776,1.0,,,,,,
629627,1,534449,1760816026,1.0,4.0,2.0,-1.16067,-162.983,-24.0127,90.9734
629627,0,505965,1760816632,1.0,,,,,,
629627,0,505965,1760817574,1.0,,,,,,
629627,1,505965,1760818016,1.0,4.0,4.0,-1.16067,-162.983,-3.88606,-166.18599999999998
629627,1,505965,1760819288,1.0,4.0,4.0,-1.16067,-162.983,-3.88606,-166.18599999999998
629627,0,515794,1760819564,1.0,,,,,,
572413,0,505965,1760819668,1.0,,,,,,
572413,0,505965,1760825144,1.0,,,,,,
505965,0,629627,1760828306,1.0,,,,,,
