NodeID,NodeType,Water and other public services,Electricity,Household furnishings,Natural gas,Miscellaneous,Gifts,Healthcare,Restaurants,Alcohol,Home maintenance,Housekeeping supplies,Money income before taxes,Personal insurance and pensions,Reading,Transportation,Education,Telephone services,Lodging away from home,Groceries,Donations,Entertainment,Apparel and services,Personal taxes,Mortgage payments,Rented dwellings,Personal care products and services,Tobacco,Household operations,Property taxes,edgeOrder,Country,F_Smoker,F_Education,F_Gas,F_Property,F_Mortgage,F_Renting,F_Rich
505722,1,-1721.87,-4593.29,-8086.96,-4118.47,-12163.6,7190.11,,,-238.75,,-1137.66,900735.0,-62750.4,,,,-3425.98,-20056.8,-6060.91,-11587.2,,-14641.3,-9231.82,-9236.96,-34840.3,,,-11493.8,,52,,False,False,False,False,False,False,True
517273,1,-1589.03,-3709.53,-1112.61,,-5355.92,3161.42,,-1775.55,-461.18,,,121149.0,,-436.23,-14630.5,-8669.64,-286.56,-6858.84,-18128.6,-8511.84,,-5037.65,-20241.9,-1370.28,-18476.7,-2229.71,,-3021.52,,28,,False,False,False,False,False,False,True
492286,1,-1166.8,-1376.82,-794.47,,-4242.92,,,-5422.26,-883.83,,-598.14,69256.8,-14538.3,-260.88,-39657.7,,,,-2904.37,-5061.07,,-7666.8,-15251.0,-72.49,-12542.5,-1609.83,,-905.48,,55,,False,False,False,False,False,False,True
636961,1,-2423.74,-587.83,-410.44,-1323.6,-2976.51,,,-3215.16,-884.99,,-274.65,5807.39,-2846.66,-559.3,,-450.03,-76.17,-0.46,-375.3,-917.55,,,3209.39,-2524.68,-3939.83,,,-5236.45,,32,,False,False,False,False,False,False,False
570411,1,-1991.54,-690.53,-985.43,,-2200.13,209.3,-5688.59,,-574.26,-5580.8,,76722.1,-17179.0,-578.66,-5599.51,-1689.51,-1317.79,,-2665.72,-3426.73,,,-12330.7,-2276.97,-15868.4,,,,-4046.65,16,,False,False,False,False,False,False,True
623295,1,-216.96,-656.77,-1553.68,,-1189.79,467.09,,-1906.6,-182.71,,-691.26,11546.5,-699.55,,,-325.56,,-1949.02,-785.52,-802.67,,,-1131.2,-1099.51,,,,,,1,3,False,False,False,False,False,False,False
492777,1,-360.75,-128.47,-1461.98,,-1619.79,,,,-124.26,,,9732.82,-1073.08,-146.65,-6491.57,,-185.63,-1598.66,-611.56,,,-535.22,947.58,-1518.45,-2838.79,-147.32,,-815.28,,17,3,False,False,False,False,False,False,False
629717,1,-889.2,-312.96,-478.91,,-1856.92,1091.21,,-654.51,-73.2,,,21204.9,-2015.43,,-4168.46,-1563.82,-245.42,-2726.24,-2575.65,,,-2484.21,-843.46,-296.54,-4249.15,-281.98,,-192.93,,42,,False,False,False,False,False,False,False
502591,1,-382.45,-631.99,-669.18,,-5503.51,525.02,-4874.08,-266.52,-768.82,-1101.4,-1399.54,54333.1,-536.87,-218.21,,-1369.2,,,-4093.29,-2099.77,,-2810.98,-9247.45,-2572.76,-4144.78,-488.63,,,-814.8,38,,False,False,False,False,False,False,True
569820,1,-629.72,-808.95,-97.31,,-3718.44,1702.37,,-3093.55,-87.4,,-647.27,202871.0,-2942.39,-604.29,-7133.86,,-2682.75,-5383.92,-3574.6,-2875.99,-534.52,,-73919.0,-6704.79,-8464.39,-1512.55,-273.24,-1345.06,,46,,False,False,False,False,False,False,True
591682,1,-622.49,-946.77,-2644.97,,,,-986.71,-2053.41,-218.03,-678.13,-712.92,25608.4,,,-4091.49,,-220.8,-1180.7,-3245.92,-2019.74,,-943.81,-6090.91,-137.73,-5662.73,-806.75,-1502.74,-599.59,-1694.31,19,,False,False,False,False,False,False,False
632150,1,-790.06,-658.42,-1302.15,,-822.59,489.09,,-1608.67,-303.25,,,28528.2,,,,,-915.47,-2231.39,-1224.3,-1996.2,,-1118.52,-3720.79,-803.32,-4811.33,,,,,10,2,False,False,False,False,False,False,False
616050,1,-510.26,-824.91,-821.76,,-2707.57,637.05,,-1136.81,-142.08,-540.85,,43606.4,-9865.87,,-7832.08,,,-2521.46,-3407.94,-4913.07,,,-8076.13,-1670.72,-6218.94,-360.95,,,-1036.27,11,2,False,False,False,False,False,False,False
533140,1,-279.66,-507.01,-1516.94,,-1741.49,235.04,,,-96.46,,-497.08,14701.4,-534.56,-85.16,,-530.6,,,-1314.31,,,-239.94,-333.78,,-3150.22,-290.73,,-1131.24,,7,2,False,False,False,False,False,False,False
629627,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,False,False,False,False,False,False,False
534034,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,False,False,False,False,False,False,False
599441,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,False,False,False,False,False,False,False
585212,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,False,False,False,False,False,False,False
538892,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,False,False,False,False,False,False,False
572391,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,False,False,False,False,False,False,False
542965,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,False,False,False,False,False,False,False
550287,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,False,False,False,False,False,False,False
559657,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,False,False,False,False,False,False,False
